"","seqnames","start","end","width","strand"
"9603","NW_016094283.1",996160,996160,1,"+"
"9604","NW_016094244.1",939327,939327,1,"+"
"9605","NW_016094305.1",1073023,1073023,1,"+"
"9606","NW_016094478.1",207262,207262,1,"-"
"9607","NW_016094313.1",58176,58176,1,"-"
"9608","NW_016094662.1",12405,12405,1,"+"
"9609","NW_016094390.1",852266,852266,1,"-"
"9610","NW_016094261.1",948519,948519,1,"+"
"9611","NW_016094324.1",787870,787870,1,"-"
"9612","NW_016094272.1",528535,528535,1,"+"
"9613","NW_016094269.1",110537,110537,1,"-"
"9614","NW_016094919.1",26572,26572,1,"-"
"9615","NW_016094896.1",60083,60083,1,"+"
"9616","NW_016094285.1",2591740,2591740,1,"-"
"9617","NW_016094274.1",608279,608279,1,"+"
"9618","NW_016094356.1",1296626,1296626,1,"-"
"9619","NW_016094326.1",247092,247092,1,"+"
"9620","NW_016095229.1",31409,31409,1,"-"
"9621","NW_016094477.1",426542,426542,1,"-"
"9622","NW_016094509.1",337323,337323,1,"+"
"9623","NW_016094264.1",2312990,2312990,1,"+"
"9624","NW_016094480.1",74277,74277,1,"+"
"9625","NW_016094764.1",64809,64809,1,"+"
"9626","NW_016094341.1",1131095,1131095,1,"+"
"9627","NW_016094254.1",5354382,5354382,1,"+"
"9628","NW_016094558.1",358711,358711,1,"+"
"9629","NW_016094278.1",3588897,3588897,1,"+"
"9630","NW_016094540.1",298941,298941,1,"+"
"9631","NW_016094273.1",2307476,2307476,1,"+"
"9632","NW_016094264.1",2792704,2792704,1,"+"
"9633","NW_016095736.1",1443,1443,1,"-"
"9634","NW_016094242.1",4010874,4010874,1,"+"
"9635","NW_016094241.1",8158465,8158465,1,"+"
"9636","NW_016094544.1",104636,104636,1,"+"
"9637","NW_016094394.1",806743,806743,1,"+"
"9638","NW_016094319.1",1043811,1043811,1,"+"
"9639","NW_016094240.1",7488156,7488156,1,"+"
"9640","NW_016094279.1",2520220,2520220,1,"-"
"9641","NW_016094310.1",306112,306112,1,"-"
"9642","NW_016094244.1",6192221,6192221,1,"-"
"9643","NW_016095283.1",13678,13678,1,"-"
"9644","NW_016094569.1",119085,119085,1,"-"
"9645","NW_016094438.1",706668,706668,1,"-"
"9646","NW_016094351.1",81214,81214,1,"+"
"9647","NW_016094968.1",80935,80935,1,"-"
"9648","NW_016094287.1",109104,109104,1,"-"
"9649","NW_016094324.1",328172,328172,1,"+"
"9650","NW_016094344.1",161650,161650,1,"-"
"9651","NW_016095667.1",16593,16593,1,"-"
"9652","NW_016094249.1",1649947,1649947,1,"-"
"9653","NW_016094243.1",2312077,2312077,1,"+"
"9654","NW_016094540.1",76010,76010,1,"-"
"9655","NW_016094275.1",584793,584793,1,"-"
"9656","NW_016094326.1",1403022,1403022,1,"-"
"9657","NW_016094241.1",4120859,4120859,1,"+"
"9658","NW_016094268.1",2447347,2447347,1,"-"
"9659","NW_016094276.1",66298,66298,1,"+"
"9660","NW_016094270.1",3480114,3480114,1,"+"
"9661","NW_016094369.1",373719,373719,1,"-"
"9662","NW_016094255.1",919230,919230,1,"-"
"9663","NW_016097217.1",2969,2969,1,"-"
"9664","NW_016094834.1",99654,99654,1,"-"
"9665","NW_016094331.1",338255,338255,1,"-"
"9666","NW_016094263.1",1460336,1460336,1,"-"
"9667","NW_016094317.1",2234516,2234516,1,"+"
"9668","NW_016094264.1",695124,695124,1,"+"
"9669","NW_016094273.1",289015,289015,1,"-"
"9670","NW_016094274.1",932385,932385,1,"+"
"9671","NW_016094242.1",3945978,3945978,1,"+"
"9672","NW_016094389.1",58960,58960,1,"-"
"9673","NW_016094287.1",2924526,2924526,1,"-"
"9674","NW_016094240.1",3884509,3884509,1,"+"
"9675","NW_016094270.1",78158,78158,1,"-"
"9676","NW_016094341.1",93906,93906,1,"-"
"9677","NW_016094248.1",6413334,6413334,1,"-"
"9678","NW_016094593.1",19513,19513,1,"+"
"9679","NW_016095831.1",7809,7809,1,"-"
"9680","NW_016094287.1",529893,529893,1,"+"
"9681","NW_016094296.1",391947,391947,1,"-"
"9682","NW_016094430.1",162420,162420,1,"+"
"9683","NW_016094275.1",2515355,2515355,1,"+"
"9684","NW_016094253.1",796416,796416,1,"+"
"9685","NW_016094279.1",2684933,2684933,1,"+"
"9686","NW_016094252.1",6280425,6280425,1,"-"
"9687","NW_016094317.1",2095039,2095039,1,"-"
"9688","NW_016094278.1",3552600,3552600,1,"+"
"9689","NW_016094539.1",91194,91194,1,"+"
"9690","NW_016094423.1",34059,34059,1,"-"
"9691","NW_016094291.1",101669,101669,1,"+"
"9692","NW_016094305.1",2486932,2486932,1,"+"
"9693","NW_016094667.1",34575,34575,1,"+"
"9694","NW_016094915.1",84515,84515,1,"-"
"9695","NW_016094473.1",574639,574639,1,"+"
"9696","NW_016094510.1",454195,454195,1,"-"
"9697","NW_016094274.1",1363891,1363891,1,"-"
"9698","NW_016094313.1",58115,58115,1,"-"
"9699","NW_016094247.1",4023083,4023083,1,"+"
"9700","NW_016094740.1",26318,26318,1,"+"
"9701","NW_016094317.1",59245,59245,1,"-"
"9702","NW_016094583.1",73348,73348,1,"-"
"9703","NW_016094409.1",880740,880740,1,"+"
"9704","NW_016094242.1",17698,17698,1,"+"
"9705","NW_016094911.1",44779,44779,1,"+"
"9706","NW_016094257.1",3842577,3842577,1,"-"
"9707","NW_016094682.1",162349,162349,1,"+"
"9708","NW_016094250.1",3677585,3677585,1,"-"
"9709","NW_016094638.1",201632,201632,1,"+"
"9710","NW_016094243.1",2117295,2117295,1,"+"
"9711","NW_016094244.1",8839759,8839759,1,"+"
"9712","NW_016094259.1",3241138,3241138,1,"-"
"9713","NW_016094369.1",1217120,1217120,1,"+"
"9714","NW_016094241.1",8949199,8949199,1,"+"
"9715","NW_016094307.1",1951336,1951336,1,"+"
"9716","NW_016094321.1",15188,15188,1,"-"
"9717","NW_016094282.1",1113181,1113181,1,"-"
"9718","NW_016094830.1",130186,130186,1,"+"
"9719","NW_016094321.1",412045,412045,1,"+"
"9720","NW_016094246.1",2976032,2976032,1,"-"
"9721","NW_016094843.1",84840,84840,1,"+"
"9722","NW_016094256.1",800160,800160,1,"+"
"9723","NW_016094269.1",3784126,3784126,1,"-"
"9724","NW_016094252.1",2591220,2591220,1,"-"
"9725","NW_016094257.1",3307592,3307592,1,"+"
"9726","NW_016094423.1",677604,677604,1,"-"
"9727","NW_016094269.1",1027773,1027773,1,"+"
"9728","NW_016094356.1",555057,555057,1,"+"
"9729","NW_016094325.1",182718,182718,1,"-"
"9730","NW_016094647.1",120389,120389,1,"+"
"9731","NW_016094381.1",516065,516065,1,"+"
"9732","NW_016094424.1",584563,584563,1,"+"
"9733","NW_016094280.1",166517,166517,1,"-"
"9734","NW_016096433.1",5501,5501,1,"-"
"9735","NW_016094603.1",227546,227546,1,"+"
"9736","NW_016094248.1",4450379,4450379,1,"+"
"9737","NW_016094800.1",52041,52041,1,"+"
"9738","NW_016094291.1",2489178,2489178,1,"-"
"9739","NW_016094241.1",4699522,4699522,1,"-"
"9740","NW_016094330.1",710257,710257,1,"-"
"9741","NW_016094262.1",927923,927923,1,"+"
"9742","NW_016095086.1",56616,56616,1,"-"
"9743","NW_016094604.1",255083,255083,1,"+"
"9744","NW_016094355.1",310006,310006,1,"+"
"9745","NW_016094270.1",2059594,2059594,1,"-"
"9746","NW_016094572.1",32912,32912,1,"-"
"9747","NW_016094414.1",581925,581925,1,"-"
"9748","NW_016094793.1",77294,77294,1,"+"
"9749","NW_016094485.1",391130,391130,1,"+"
"9750","NW_016096948.1",6847,6847,1,"+"
"9751","NW_016095561.1",6778,6778,1,"-"
"9752","NW_016094260.1",1096456,1096456,1,"-"
"9753","NW_016094253.1",2399589,2399589,1,"-"
"9754","NW_016095179.1",26862,26862,1,"-"
"9755","NW_016094243.1",5101754,5101754,1,"-"
"9756","NW_016094328.1",1469801,1469801,1,"-"
"9757","NW_016094247.1",4864405,4864405,1,"-"
"9758","NW_016094464.1",238509,238509,1,"-"
"9759","NW_016096573.1",5511,5511,1,"-"
"9760","NW_016094240.1",3512219,3512219,1,"+"
"9761","NW_016094326.1",21975,21975,1,"+"
"9762","NW_016094421.1",828095,828095,1,"-"
"9763","NW_016094256.1",1658400,1658400,1,"-"
"9764","NW_016094286.1",2313119,2313119,1,"-"
"9765","NW_016094267.1",3465369,3465369,1,"+"
"9766","NW_016094292.1",2067894,2067894,1,"+"
"9767","NW_016094242.1",4903991,4903991,1,"+"
"9768","NW_016094261.1",2680103,2680103,1,"-"
"9769","NW_016094429.1",733184,733184,1,"-"
"9770","NW_016094361.1",208980,208980,1,"+"
"9771","NW_016094257.1",4201517,4201517,1,"+"
"9772","NW_016094685.1",1285,1285,1,"-"
"9773","NW_016094328.1",208148,208148,1,"-"
"9774","NW_016094636.1",220406,220406,1,"-"
"9775","NW_016094303.1",1024046,1024046,1,"+"
"9776","NW_016096652.1",1744,1744,1,"+"
"9777","NW_016094301.1",2535952,2535952,1,"-"
"9778","NW_016094520.1",101450,101450,1,"+"
"9779","NW_016094291.1",2390500,2390500,1,"+"
"9780","NW_016094259.1",2116101,2116101,1,"-"
"9781","NW_016094257.1",1157789,1157789,1,"+"
"9782","NW_016094508.1",56698,56698,1,"-"
"9783","NW_016095366.1",11099,11099,1,"-"
"9784","NW_016097011.1",1666,1666,1,"+"
"9785","NW_016094286.1",2043486,2043486,1,"-"
"9786","NW_016094240.1",10841150,10841150,1,"-"
"9787","NW_016094336.1",1806476,1806476,1,"+"
"9788","NW_016094507.1",100040,100040,1,"+"
"9789","NW_016094255.1",4079459,4079459,1,"-"
"9790","NW_016094277.1",2763344,2763344,1,"+"
"9791","NW_016094341.1",417439,417439,1,"-"
"9792","NW_016094262.1",3798509,3798509,1,"+"
"9793","NW_016094273.1",3174082,3174082,1,"-"
"9794","NW_016094365.1",1175275,1175275,1,"-"
"9795","NW_016094471.1",447908,447908,1,"+"
"9796","NW_016094316.1",13718,13718,1,"+"
"9797","NW_016094262.1",928521,928521,1,"-"
"9798","NW_016094282.1",2773878,2773878,1,"+"
"9799","NW_016094496.1",61025,61025,1,"-"
"9800","NW_016094257.1",155392,155392,1,"-"
"9801","NW_016094794.1",17638,17638,1,"-"
"9802","NW_016094281.1",262539,262539,1,"-"
"9803","NW_016094443.1",686573,686573,1,"-"
"9804","NW_016094273.1",1626273,1626273,1,"+"
"9805","NW_016094685.1",36221,36221,1,"+"
"9806","NW_016095176.1",11478,11478,1,"-"
"9807","NW_016094433.1",694539,694539,1,"+"
"9808","NW_016094495.1",152629,152629,1,"-"
"9809","NW_016096305.1",8542,8542,1,"-"
"9810","NW_016094313.1",1999333,1999333,1,"+"
"9811","NW_016094260.1",1398503,1398503,1,"+"
"9812","NW_016094421.1",62260,62260,1,"-"
"9813","NW_016094345.1",1485334,1485334,1,"-"
"9814","NW_016094449.1",93837,93837,1,"+"
"9815","NW_016094246.1",4543871,4543871,1,"-"
"9816","NW_016094310.1",2182500,2182500,1,"+"
"9817","NW_016094581.1",162320,162320,1,"-"
"9818","NW_016094485.1",453500,453500,1,"-"
"9819","NW_016094591.1",290414,290414,1,"+"
"9820","NW_016095001.1",7727,7727,1,"+"
"9821","NW_016094255.1",4662878,4662878,1,"-"
"9822","NW_016094252.1",3051678,3051678,1,"-"
"9823","NW_016096089.1",13141,13141,1,"+"
"9824","NW_016094260.1",1398504,1398504,1,"-"
"9825","NW_016094713.1",172142,172142,1,"-"
"9826","NW_016094252.1",405739,405739,1,"-"
"9827","NW_016094361.1",220848,220848,1,"+"
"9828","NW_016094271.1",1677005,1677005,1,"-"
"9829","NW_016095854.1",12022,12022,1,"+"
"9830","NW_016094572.1",212890,212890,1,"+"
"9831","NW_016094282.1",2420473,2420473,1,"+"
"9832","NW_016094896.1",102491,102491,1,"-"
"9833","NW_016094279.1",2613884,2613884,1,"-"
"9834","NW_016094380.1",1037396,1037396,1,"-"
"9835","NW_016094323.1",1433461,1433461,1,"-"
"9836","NW_016096568.1",7127,7127,1,"+"
"9837","NW_016094416.1",25423,25423,1,"+"
"9838","NW_016094305.1",562688,562688,1,"-"
"9839","NW_016094247.1",1558375,1558375,1,"-"
"9840","NW_016095151.1",23449,23449,1,"-"
"9841","NW_016094351.1",1365364,1365364,1,"-"
"9842","NW_016095403.1",8935,8935,1,"+"
"9843","NW_016094240.1",7259102,7259102,1,"+"
"9844","NW_016094383.1",393978,393978,1,"-"
"9845","NW_016096214.1",45,45,1,"+"
"9846","NW_016094393.1",48127,48127,1,"+"
"9847","NW_016094313.1",1108949,1108949,1,"+"
"9848","NW_016094277.1",2393333,2393333,1,"-"
"9849","NW_016095015.1",17163,17163,1,"-"
"9850","NW_016094262.1",3747188,3747188,1,"-"
"9851","NW_016094348.1",1255419,1255419,1,"+"
"9852","NW_016094277.1",2400417,2400417,1,"+"
"9853","NW_016096324.1",8019,8019,1,"-"
"9854","NW_016094252.1",1257203,1257203,1,"+"
"9855","NW_016094434.1",560115,560115,1,"-"
"9856","NW_016094290.1",1712814,1712814,1,"-"
"9857","NW_016094649.1",241343,241343,1,"+"
"9858","NW_016094603.1",181442,181442,1,"+"
"9859","NW_016095758.1",15922,15922,1,"-"
"9860","NW_016094423.1",423813,423813,1,"+"
"9861","NW_016094422.1",836886,836886,1,"-"
"9862","NW_016094258.1",3133521,3133521,1,"+"
"9863","NW_016094304.1",443483,443483,1,"+"
"9864","NW_016094300.1",394698,394698,1,"-"
"9865","NW_016094259.1",1967568,1967568,1,"+"
"9866","NW_016094453.1",621960,621960,1,"+"
"9867","NC_003290.1",2397,2397,1,"+"
"9868","NW_016094320.1",1829788,1829788,1,"-"
"9869","NW_016094431.1",271629,271629,1,"-"
"9870","NW_016094661.1",224196,224196,1,"-"
"9871","NW_016094434.1",629565,629565,1,"-"
"9872","NW_016094300.1",329216,329216,1,"-"
"9873","NW_016094241.1",3321049,3321049,1,"+"
"9874","NW_016094418.1",420960,420960,1,"-"
"9875","NW_016094293.1",1160619,1160619,1,"-"
"9876","NW_016094290.1",553649,553649,1,"-"
"9877","NW_016094303.1",730276,730276,1,"-"
"9878","NW_016094347.1",1139995,1139995,1,"+"
"9879","NW_016094306.1",1858854,1858854,1,"+"
"9880","NW_016094875.1",76768,76768,1,"+"
"9881","NW_016094439.1",415898,415898,1,"+"
"9882","NW_016095924.1",5729,5729,1,"-"
"9883","NW_016094804.1",62085,62085,1,"+"
"9884","NW_016094308.1",2126217,2126217,1,"-"
"9885","NW_016094767.1",151201,151201,1,"-"
"9886","NW_016094287.1",2336970,2336970,1,"+"
"9887","NW_016094316.1",135764,135764,1,"+"
"9888","NW_016094244.1",7465232,7465232,1,"-"
"9889","NW_016094466.1",387027,387027,1,"+"
"9890","NW_016094607.1",26026,26026,1,"+"
"9891","NW_016094551.1",86167,86167,1,"+"
"9892","NW_016094421.1",681460,681460,1,"+"
"9893","NW_016094664.1",7490,7490,1,"-"
"9894","NW_016094256.1",3931538,3931538,1,"-"
"9895","NW_016094617.1",166773,166773,1,"-"
"9896","NW_016094380.1",738091,738091,1,"+"
"9897","NW_016094318.1",712677,712677,1,"+"
"9898","NW_016094242.1",8663023,8663023,1,"+"
"9899","NW_016094363.1",1130555,1130555,1,"+"
"9900","NW_016094283.1",923951,923951,1,"-"
"9901","NW_016094410.1",491021,491021,1,"+"
"9902","NW_016094253.1",5015170,5015170,1,"+"
"9903","NW_016094315.1",615771,615771,1,"-"
"9904","NW_016094258.1",3133495,3133495,1,"+"
"9905","NW_016094317.1",1319039,1319039,1,"-"
"9906","NW_016094548.1",119523,119523,1,"-"
"9907","NW_016094613.1",51940,51940,1,"-"
"9908","NW_016094308.1",439385,439385,1,"+"
"9909","NW_016094293.1",1605936,1605936,1,"+"
"9910","NW_016094606.1",136174,136174,1,"-"
"9911","NW_016094353.1",477263,477263,1,"+"
"9912","NW_016094321.1",556878,556878,1,"-"
"9913","NW_016094436.1",226431,226431,1,"+"
"9914","NW_016094243.1",8839070,8839070,1,"+"
"9915","NW_016094791.1",40727,40727,1,"+"
"9916","NW_016094543.1",162274,162274,1,"-"
"9917","NW_016094557.1",62221,62221,1,"-"
"9918","NW_016094350.1",218297,218297,1,"+"
"9919","NW_016094299.1",742089,742089,1,"-"
"9920","NW_016094278.1",1613986,1613986,1,"-"
"9921","NW_016094242.1",9886221,9886221,1,"-"
"9922","NW_016094979.1",5660,5660,1,"-"
"9923","NW_016096323.1",5002,5002,1,"-"
"9924","NW_016094448.1",464781,464781,1,"+"
"9925","NW_016094663.1",55882,55882,1,"-"
"9926","NW_016094323.1",1680727,1680727,1,"-"
"9927","NW_016094595.1",222462,222462,1,"+"
"9928","NW_016094397.1",1022432,1022432,1,"+"
"9929","NW_016094278.1",1652643,1652643,1,"-"
"9930","NW_016094412.1",370902,370902,1,"-"
"9931","NW_016094247.1",2187682,2187682,1,"+"
"9932","NW_016094251.1",3186449,3186449,1,"-"
"9933","NW_016094304.1",1310298,1310298,1,"-"
"9934","NW_016095930.1",11888,11888,1,"+"
"9935","NW_016094411.1",461528,461528,1,"-"
"9936","NW_016094331.1",1526852,1526852,1,"-"
"9937","NW_016094348.1",1432218,1432218,1,"-"
"9938","NW_016094251.1",2262411,2262411,1,"+"
"9939","NW_016094272.1",1154975,1154975,1,"-"
"9940","NW_016094257.1",1756672,1756672,1,"-"
"9941","NW_016094320.1",1996281,1996281,1,"-"
"9942","NW_016094241.1",9821514,9821514,1,"+"
"9943","NW_016094489.1",291026,291026,1,"-"
"9944","NW_016094278.1",1360942,1360942,1,"-"
"9945","NW_016094376.1",311375,311375,1,"+"
"9946","NW_016094421.1",440783,440783,1,"+"
"9947","NW_016095007.1",44904,44904,1,"+"
"9948","NW_016094330.1",892861,892861,1,"+"
"9949","NW_016097073.1",5911,5911,1,"-"
"9950","NW_016094341.1",452579,452579,1,"-"
"9951","NW_016094363.1",1154951,1154951,1,"-"
"9952","NW_016094267.1",2583808,2583808,1,"-"
"9953","NW_016095116.1",15467,15467,1,"+"
"9954","NW_016094248.1",3684350,3684350,1,"-"
"9955","NW_016097286.1",3398,3398,1,"-"
"9956","NW_016094321.1",812762,812762,1,"+"
"9957","NW_016094630.1",67537,67537,1,"-"
"9958","NW_016094279.1",2674844,2674844,1,"-"
"9959","NW_016094247.1",2825078,2825078,1,"-"
"9960","NW_016094338.1",1413835,1413835,1,"+"
"9961","NW_016094243.1",15568,15568,1,"-"
"9962","NW_016094253.1",1204901,1204901,1,"+"
"9963","NW_016094623.1",152511,152511,1,"+"
"9964","NW_016094451.1",219551,219551,1,"+"
"9965","NW_016094317.1",1924640,1924640,1,"+"
"9966","NW_016094334.1",310900,310900,1,"+"
"9967","NW_016094253.1",4121055,4121055,1,"-"
"9968","NW_016094283.1",430904,430904,1,"-"
"9969","NW_016094244.1",1104088,1104088,1,"+"
"9970","NW_016094265.1",1349545,1349545,1,"-"
"9971","NW_016094317.1",1435454,1435454,1,"-"
"9972","NW_016094339.1",1211330,1211330,1,"-"
"9973","NW_016094247.1",101228,101228,1,"+"
"9974","NW_016094287.1",128719,128719,1,"+"
"9975","NW_016094415.1",96161,96161,1,"+"
"9976","NW_016094301.1",1492465,1492465,1,"+"
"9977","NW_016094799.1",5306,5306,1,"+"
"9978","NW_016094246.1",2890296,2890296,1,"+"
"9979","NW_016094562.1",142267,142267,1,"-"
"9980","NW_016094244.1",2750180,2750180,1,"+"
"9981","NW_016094252.1",2459158,2459158,1,"+"
"9982","NW_016094249.1",3791425,3791425,1,"-"
"9983","NW_016094394.1",155569,155569,1,"-"
"9984","NW_016094320.1",1265282,1265282,1,"-"
"9985","NW_016096909.1",6767,6767,1,"-"
"9986","NW_016094839.1",14682,14682,1,"+"
"9987","NW_016094264.1",1680946,1680946,1,"-"
"9988","NW_016094380.1",788356,788356,1,"-"
"9989","NW_016094928.1",16964,16964,1,"+"
"9990","NW_016094332.1",1958317,1958317,1,"-"
"9991","NW_016094282.1",2080486,2080486,1,"-"
"9992","NW_016094396.1",1003227,1003227,1,"+"
"9993","NW_016094245.1",2109699,2109699,1,"-"
"9994","NW_016094253.1",2338922,2338922,1,"+"
"9995","NW_016094417.1",97524,97524,1,"+"
"9996","NW_016094289.1",212016,212016,1,"-"
"9997","NW_016094367.1",236197,236197,1,"+"
"9998","NW_016094328.1",1839643,1839643,1,"+"
"9999","NW_016094271.1",2178709,2178709,1,"+"
"10000","NW_016094288.1",3002309,3002309,1,"+"
"10001","NW_016094609.1",296321,296321,1,"+"
"10002","NW_016094247.1",1213836,1213836,1,"+"
"10003","NW_016094358.1",206602,206602,1,"+"
"10004","NW_016094606.1",5820,5820,1,"+"
"10005","NW_016094268.1",3808821,3808821,1,"-"
"10006","NW_016094357.1",165765,165765,1,"+"
"10007","NW_016094496.1",19348,19348,1,"-"
"10008","NW_016094250.1",1680795,1680795,1,"-"
"10009","NW_016094240.1",1044226,1044226,1,"+"
"10010","NW_016094308.1",513012,513012,1,"+"
"10011","NW_016095818.1",8520,8520,1,"+"
"10012","NW_016094370.1",799426,799426,1,"-"
"10013","NW_016094270.1",1621504,1621504,1,"-"
"10014","NW_016096948.1",6871,6871,1,"-"
"10015","NW_016094455.1",232984,232984,1,"+"
"10016","NW_016094541.1",84319,84319,1,"-"
"10017","NW_016094695.1",162757,162757,1,"-"
"10018","NW_016094317.1",1063061,1063061,1,"+"
"10019","NW_016094244.1",141304,141304,1,"+"
"10020","NW_016094251.1",900755,900755,1,"+"
"10021","NW_016094252.1",4440783,4440783,1,"+"
"10022","NW_016095023.1",51663,51663,1,"-"
"10023","NW_016094288.1",1085626,1085626,1,"-"
"10024","NW_016094244.1",3526806,3526806,1,"-"
"10025","NW_016095537.1",4488,4488,1,"-"
"10026","NW_016094866.1",16100,16100,1,"+"
"10027","NW_016094268.1",3054856,3054856,1,"+"
"10028","NW_016094260.1",4377617,4377617,1,"+"
"10029","NW_016094820.1",35025,35025,1,"+"
"10030","NW_016095067.1",42093,42093,1,"+"
"10031","NW_016094334.1",1861802,1861802,1,"-"
"10032","NW_016094421.1",295319,295319,1,"+"
"10033","NW_016094244.1",6573180,6573180,1,"+"
"10034","NW_016094298.1",1672934,1672934,1,"-"
"10035","NW_016094287.1",2707702,2707702,1,"-"
"10036","NW_016097276.1",683,683,1,"+"
"10037","NW_016094369.1",1150910,1150910,1,"-"
"10038","NW_016094589.1",186669,186669,1,"+"
"10039","NW_016094416.1",842930,842930,1,"+"
"10040","NW_016094705.1",157430,157430,1,"+"
"10041","NW_016094772.1",149498,149498,1,"-"
"10042","NW_016094509.1",201268,201268,1,"-"
"10043","NW_016094254.1",1777446,1777446,1,"-"
"10044","NW_016094252.1",884728,884728,1,"+"
"10045","NW_016094272.1",985275,985275,1,"-"
"10046","NW_016094296.1",1180955,1180955,1,"-"
"10047","NW_016094259.1",3379159,3379159,1,"+"
"10048","NW_016094430.1",650832,650832,1,"-"
"10049","NW_016094312.1",1487807,1487807,1,"-"
"10050","NW_016094335.1",1326057,1326057,1,"+"
"10051","NW_016094252.1",4616432,4616432,1,"-"
"10052","NW_016094728.1",24585,24585,1,"+"
"10053","NW_016096895.1",5759,5759,1,"-"
"10054","NW_016096001.1",12884,12884,1,"-"
"10055","NW_016094354.1",156986,156986,1,"+"
"10056","NW_016094252.1",1489445,1489445,1,"-"
"10057","NW_016095737.1",11061,11061,1,"+"
"10058","NW_016095042.1",27092,27092,1,"+"
"10059","NW_016094703.1",1343,1343,1,"-"
"10060","NW_016094346.1",1382998,1382998,1,"+"
"10061","NW_016094264.1",4275732,4275732,1,"-"
"10062","NW_016094298.1",248513,248513,1,"-"
"10063","NW_016094273.1",227534,227534,1,"-"
"10064","NW_016094787.1",111225,111225,1,"+"
"10065","NW_016094286.1",332438,332438,1,"-"
"10066","NW_016095708.1",1401,1401,1,"+"
"10067","NW_016094288.1",1073852,1073852,1,"-"
"10068","NW_016094276.1",2809951,2809951,1,"-"
"10069","NW_016094317.1",2066451,2066451,1,"+"
"10070","NW_016094242.1",4898142,4898142,1,"-"
"10071","NW_016095064.1",10980,10980,1,"-"
"10072","NW_016094503.1",260383,260383,1,"+"
"10073","NW_016094303.1",906122,906122,1,"-"
"10074","NW_016097281.1",586,586,1,"+"
"10075","NW_016094277.1",2269441,2269441,1,"-"
"10076","NW_016094268.1",131473,131473,1,"+"
"10077","NW_016094329.1",1973825,1973825,1,"-"
"10078","NW_016094241.1",8977657,8977657,1,"+"
"10079","NW_016094485.1",140539,140539,1,"-"
"10080","NW_016094258.1",2052238,2052238,1,"-"
"10081","NW_016094247.1",2608316,2608316,1,"+"
"10082","NW_016094251.1",5146413,5146413,1,"-"
"10083","NW_016094780.1",129308,129308,1,"+"
"10084","NW_016094485.1",318467,318467,1,"-"
"10085","NW_016094365.1",415405,415405,1,"+"
"10086","NW_016094370.1",285389,285389,1,"-"
"10087","NW_016094379.1",748482,748482,1,"-"
"10088","NW_016094871.1",62059,62059,1,"+"
"10089","NW_016094918.1",25830,25830,1,"+"
"10090","NW_016094281.1",2522507,2522507,1,"+"
"10091","NW_016094251.1",2467843,2467843,1,"-"
"10092","NW_016094334.1",654449,654449,1,"+"
"10093","NW_016094759.1",129393,129393,1,"-"
"10094","NW_016094241.1",4570726,4570726,1,"-"
"10095","NW_016094739.1",91187,91187,1,"+"
"10096","NW_016094405.1",362186,362186,1,"-"
"10097","NW_016094299.1",2701347,2701347,1,"+"
"10098","NW_016094715.1",121163,121163,1,"+"
"10099","NW_016094331.1",423467,423467,1,"+"
"10100","NW_016094388.1",418554,418554,1,"-"
"10101","NW_016095996.1",1149,1149,1,"-"
"10102","NW_016094710.1",131123,131123,1,"+"
"10103","NW_016094639.1",102372,102372,1,"+"
"10104","NW_016094728.1",75739,75739,1,"-"
"10105","NW_016094242.1",9782831,9782831,1,"+"
"10106","NW_016094326.1",1463482,1463482,1,"+"
"10107","NW_016094373.1",1132465,1132465,1,"+"
"10108","NW_016094300.1",299479,299479,1,"-"
"10109","NW_016094263.1",558993,558993,1,"+"
"10110","NW_016094250.1",2747038,2747038,1,"+"
"10111","NW_016094296.1",174576,174576,1,"-"
"10112","NW_016095731.1",11838,11838,1,"+"
"10113","NW_016094332.1",334608,334608,1,"+"
"10114","NW_016094316.1",1710446,1710446,1,"+"
"10115","NW_016094268.1",1513827,1513827,1,"+"
"10116","NW_016094250.1",5561458,5561458,1,"-"
"10117","NW_016094282.1",706300,706300,1,"-"
"10118","NW_016094651.1",229347,229347,1,"+"
"10119","NW_016094662.1",3955,3955,1,"-"
"10120","NW_016094379.1",88247,88247,1,"+"
"10121","NW_016094240.1",3030793,3030793,1,"+"
"10122","NW_016094952.1",43977,43977,1,"-"
"10123","NW_016094272.1",3491559,3491559,1,"+"
"10124","NW_016094282.1",2018035,2018035,1,"-"
"10125","NW_016095777.1",12845,12845,1,"+"
"10126","NW_016094280.1",3016519,3016519,1,"-"
"10127","NW_016094361.1",787801,787801,1,"+"
"10128","NW_016094317.1",753708,753708,1,"+"
"10129","NW_016094247.1",3969388,3969388,1,"-"
"10130","NW_016094642.1",59738,59738,1,"-"
"10131","NW_016094377.1",249807,249807,1,"-"
"10132","NW_016094279.1",178792,178792,1,"+"
"10133","NW_016094318.1",1115055,1115055,1,"+"
"10134","NW_016094240.1",11262280,11262280,1,"+"
"10135","NW_016094695.1",4229,4229,1,"+"
"10136","NW_016094296.1",2247729,2247729,1,"+"
"10137","NW_016094409.1",664339,664339,1,"+"
"10138","NW_016094299.1",2723789,2723789,1,"+"
"10139","NW_016094241.1",4268052,4268052,1,"-"
"10140","NW_016094350.1",29575,29575,1,"-"
"10141","NW_016094449.1",244348,244348,1,"-"
"10142","NW_016094258.1",1474400,1474400,1,"+"
"10143","NW_016095297.1",3443,3443,1,"-"
