"","seqnames","start","end","width","strand"
"10212","NW_016094426.1",242092,242092,1,"-"
"10213","NW_016094259.1",3433225,3433225,1,"+"
"10214","NW_016094265.1",4145439,4145439,1,"+"
"10215","NW_016094257.1",1327445,1327445,1,"-"
"10216","NW_016094403.1",670300,670300,1,"+"
"10217","NW_016095855.1",12239,12239,1,"+"
"10218","NW_016094275.1",349593,349593,1,"+"
"10219","NW_016094260.1",1270855,1270855,1,"-"
"10220","NW_016094357.1",1147138,1147138,1,"+"
"10221","NW_016094627.1",79041,79041,1,"-"
"10222","NW_016094281.1",543002,543002,1,"-"
"10223","NW_016094347.1",600402,600402,1,"-"
"10224","NW_016094259.1",3882666,3882666,1,"+"
"10225","NW_016094277.1",3689863,3689863,1,"-"
"10226","NW_016094344.1",1655305,1655305,1,"-"
"10227","NW_016094285.1",556102,556102,1,"+"
"10228","NW_016094285.1",1572024,1572024,1,"-"
"10229","NW_016094264.1",521771,521771,1,"-"
"10230","NW_016096811.1",7380,7380,1,"+"
"10231","NW_016094242.1",7373571,7373571,1,"+"
"10232","NW_016094574.1",323759,323759,1,"-"
"10233","NW_016094586.1",253203,253203,1,"+"
"10234","NW_016094331.1",678915,678915,1,"-"
"10235","NW_016094402.1",300660,300660,1,"+"
"10236","NW_016094256.1",60442,60442,1,"-"
"10237","NW_016095476.1",5834,5834,1,"-"
"10238","NW_016094261.1",115581,115581,1,"-"
"10239","NW_016094267.1",3973369,3973369,1,"+"
"10240","NW_016094412.1",302737,302737,1,"+"
"10241","NW_016094361.1",160723,160723,1,"+"
"10242","NW_016094247.1",3651606,3651606,1,"-"
"10243","NW_016096996.1",5854,5854,1,"-"
"10244","NW_016094278.1",2033836,2033836,1,"-"
"10245","NW_016094627.1",112397,112397,1,"+"
"10246","NW_016094628.1",28666,28666,1,"-"
"10247","NW_016094289.1",699817,699817,1,"-"
"10248","NW_016094804.1",66224,66224,1,"-"
"10249","NW_016094255.1",1319554,1319554,1,"-"
"10250","NW_016094429.1",336881,336881,1,"+"
"10251","NW_016094265.1",697223,697223,1,"+"
"10252","NW_016094265.1",3602554,3602554,1,"+"
"10253","NW_016094245.1",7289212,7289212,1,"+"
"10254","NW_016094269.1",759530,759530,1,"+"
"10255","NW_016094565.1",328986,328986,1,"-"
"10256","NW_016094242.1",9682953,9682953,1,"+"
"10257","NW_016094317.1",1009022,1009022,1,"-"
"10258","NW_016094441.1",442377,442377,1,"-"
"10259","NW_016095266.1",27358,27358,1,"-"
"10260","NW_016094292.1",1043917,1043917,1,"+"
"10261","NW_016095693.1",17285,17285,1,"+"
"10262","NW_016095211.1",32629,32629,1,"+"
"10263","NW_016094993.1",46232,46232,1,"+"
"10264","NW_016094284.1",408838,408838,1,"-"
"10265","NW_016094267.1",3465327,3465327,1,"+"
"10266","NW_016094261.1",3946676,3946676,1,"-"
"10267","NW_016094519.1",97502,97502,1,"+"
"10268","NW_016097114.1",5782,5782,1,"-"
"10269","NW_016094549.1",193808,193808,1,"+"
"10270","NW_016094561.1",238341,238341,1,"+"
"10271","NW_016094252.1",2512425,2512425,1,"-"
"10272","NW_016094291.1",1172075,1172075,1,"+"
"10273","NW_016094646.1",189201,189201,1,"-"
"10274","NW_016094557.1",172475,172475,1,"+"
"10275","NW_016094280.1",3065947,3065947,1,"+"
"10276","NW_016094377.1",505456,505456,1,"+"
"10277","NW_016094574.1",99825,99825,1,"+"
"10278","NW_016094914.1",38099,38099,1,"-"
"10279","NW_016094293.1",1596174,1596174,1,"+"
"10280","NW_016094320.1",1622809,1622809,1,"+"
"10281","NW_016094562.1",220705,220705,1,"-"
"10282","NW_016094336.1",717875,717875,1,"-"
"10283","NW_016094410.1",375610,375610,1,"-"
"10284","NW_016094597.1",272867,272867,1,"+"
"10285","NW_016094289.1",356637,356637,1,"-"
"10286","NW_016094485.1",437790,437790,1,"+"
"10287","NW_016094542.1",308438,308438,1,"+"
"10288","NW_016094364.1",105465,105465,1,"-"
"10289","NW_016094332.1",114617,114617,1,"+"
"10290","NW_016094303.1",1377594,1377594,1,"+"
"10291","NW_016094250.1",5142909,5142909,1,"-"
"10292","NW_016095038.1",19676,19676,1,"-"
"10293","NW_016094265.1",902691,902691,1,"-"
"10294","NW_016094243.1",6646157,6646157,1,"+"
"10295","NW_016094369.1",468621,468621,1,"+"
"10296","NW_016094329.1",1954637,1954637,1,"+"
"10297","NW_016094866.1",55406,55406,1,"+"
"10298","NW_016094240.1",3693470,3693470,1,"-"
"10299","NW_016094388.1",306590,306590,1,"-"
"10300","NW_016094303.1",543330,543330,1,"+"
"10301","NW_016094665.1",172798,172798,1,"+"
"10302","NW_016094437.1",451456,451456,1,"+"
"10303","NW_016094466.1",277530,277530,1,"-"
"10304","NW_016094285.1",3029866,3029866,1,"+"
"10305","NW_016094466.1",404024,404024,1,"-"
"10306","NW_016095647.1",4306,4306,1,"-"
"10307","NW_016094424.1",199261,199261,1,"-"
"10308","NW_016094529.1",92996,92996,1,"-"
"10309","NW_016094535.1",227318,227318,1,"+"
"10310","NW_016094243.1",1481319,1481319,1,"-"
"10311","NW_016094340.1",1509521,1509521,1,"-"
"10312","NW_016094305.1",934896,934896,1,"+"
"10313","NW_016094263.1",1260575,1260575,1,"-"
"10314","NW_016094734.1",50996,50996,1,"+"
"10315","NW_016094244.1",6002965,6002965,1,"+"
"10316","NW_016094341.1",186204,186204,1,"+"
"10317","NW_016094283.1",1925290,1925290,1,"+"
"10318","NW_016094255.1",3043764,3043764,1,"-"
"10319","NW_016094279.1",2193983,2193983,1,"+"
"10320","NW_016094250.1",4946564,4946564,1,"+"
"10321","NW_016094305.1",1639744,1639744,1,"-"
"10322","NW_016094369.1",1213658,1213658,1,"+"
"10323","NW_016094293.1",1599922,1599922,1,"+"
"10324","NW_016094529.1",77942,77942,1,"-"
"10325","NW_016094740.1",118635,118635,1,"-"
"10326","NW_016094340.1",693511,693511,1,"-"
"10327","NW_016094587.1",141715,141715,1,"-"
"10328","NW_016094246.1",6248774,6248774,1,"+"
"10329","NW_016094256.1",3116729,3116729,1,"-"
"10330","NW_016094416.1",689846,689846,1,"+"
"10331","NW_016094313.1",719197,719197,1,"-"
"10332","NW_016094424.1",699542,699542,1,"-"
"10333","NW_016096637.1",638,638,1,"-"
"10334","NW_016094822.1",42329,42329,1,"-"
"10335","NW_016094247.1",5740571,5740571,1,"+"
"10336","NW_016094293.1",2789667,2789667,1,"-"
"10337","NW_016094439.1",509933,509933,1,"-"
"10338","NW_016094672.1",116412,116412,1,"+"
"10339","NW_016094415.1",567080,567080,1,"+"
"10340","NW_016094460.1",437050,437050,1,"+"
"10341","NW_016094400.1",95031,95031,1,"-"
"10342","NW_016094304.1",171282,171282,1,"-"
"10343","NW_016094287.1",3256786,3256786,1,"+"
"10344","NW_016094255.1",1217158,1217158,1,"-"
"10345","NW_016094250.1",3741457,3741457,1,"+"
"10346","NW_016094788.1",54441,54441,1,"+"
"10347","NW_016094679.1",32517,32517,1,"+"
"10348","NW_016094310.1",1683598,1683598,1,"-"
"10349","NW_016094742.1",89393,89393,1,"+"
"10350","NW_016094363.1",1187195,1187195,1,"-"
"10351","NW_016094322.1",850154,850154,1,"+"
"10352","NW_016094313.1",1021473,1021473,1,"-"
"10353","NW_016094242.1",3016839,3016839,1,"-"
"10354","NW_016094319.1",926377,926377,1,"-"
"10355","NW_016094890.1",103299,103299,1,"-"
"10356","NW_016094700.1",154734,154734,1,"+"
"10357","NW_016094642.1",61041,61041,1,"+"
"10358","NW_016094621.1",238463,238463,1,"+"
"10359","NW_016094401.1",224622,224622,1,"+"
"10360","NW_016094434.1",218214,218214,1,"+"
"10361","NW_016094262.1",941955,941955,1,"+"
"10362","NW_016094290.1",2116469,2116469,1,"+"
"10363","NW_016094250.1",5912763,5912763,1,"+"
"10364","NW_016094346.1",23792,23792,1,"+"
"10365","NW_016094249.1",5229609,5229609,1,"+"
"10366","NW_016094338.1",1013874,1013874,1,"-"
"10367","NW_016095023.1",28876,28876,1,"+"
"10368","NW_016094252.1",5087058,5087058,1,"+"
"10369","NW_016094660.1",55353,55353,1,"-"
"10370","NW_016094248.1",4052346,4052346,1,"+"
"10371","NW_016094990.1",20253,20253,1,"+"
"10372","NW_016094422.1",722829,722829,1,"+"
"10373","NW_016094697.1",159252,159252,1,"+"
"10374","NW_016094715.1",121163,121163,1,"+"
"10375","NW_016094256.1",4058506,4058506,1,"+"
"10376","NW_016095094.1",43388,43388,1,"-"
"10377","NW_016096727.1",3312,3312,1,"+"
"10378","NW_016094283.1",1905738,1905738,1,"-"
"10379","NW_016094370.1",708857,708857,1,"+"
"10380","NW_016095654.1",3007,3007,1,"-"
"10381","NW_016095265.1",1889,1889,1,"-"
"10382","NW_016094255.1",1771266,1771266,1,"-"
"10383","NW_016095968.1",9074,9074,1,"+"
"10384","NW_016094304.1",567568,567568,1,"-"
"10385","NW_016094292.1",776933,776933,1,"+"
"10386","NW_016094662.1",204285,204285,1,"-"
"10387","NW_016094275.1",2475606,2475606,1,"-"
"10388","NW_016094704.1",104205,104205,1,"-"
"10389","NW_016094244.1",8839946,8839946,1,"+"
"10390","NW_016094259.1",84390,84390,1,"+"
"10391","NW_016094276.1",250012,250012,1,"+"
"10392","NW_016094326.1",753445,753445,1,"+"
"10393","NW_016094261.1",2098390,2098390,1,"-"
"10394","NW_016094286.1",2593866,2593866,1,"-"
"10395","NW_016094241.1",3719323,3719323,1,"-"
"10396","NW_016094366.1",135280,135280,1,"+"
"10397","NW_016094975.1",7893,7893,1,"-"
"10398","NW_016094317.1",1100242,1100242,1,"+"
"10399","NW_016094259.1",823595,823595,1,"+"
"10400","NW_016094471.1",83666,83666,1,"-"
"10401","NW_016094254.1",588111,588111,1,"+"
"10402","NW_016094249.1",6560250,6560250,1,"+"
"10403","NW_016094275.1",1403386,1403386,1,"+"
"10404","NW_016094282.1",804459,804459,1,"+"
"10405","NW_016094241.1",1384215,1384215,1,"+"
"10406","NW_016094290.1",1562214,1562214,1,"-"
"10407","NW_016094295.1",1297725,1297725,1,"-"
"10408","NW_016094409.1",60948,60948,1,"+"
"10409","NW_016094266.1",3102608,3102608,1,"+"
"10410","NW_016094277.1",3356530,3356530,1,"-"
"10411","NW_016094345.1",738824,738824,1,"-"
"10412","NW_016094295.1",1020388,1020388,1,"+"
"10413","NW_016094285.1",763326,763326,1,"+"
"10414","NW_016094319.1",1928483,1928483,1,"-"
"10415","NW_016094297.1",885341,885341,1,"+"
"10416","NW_016094360.1",105230,105230,1,"-"
"10417","NW_016094246.1",455498,455498,1,"-"
"10418","NW_016096198.1",2886,2886,1,"+"
"10419","NW_016094520.1",470678,470678,1,"+"
"10420","NW_016094674.1",209672,209672,1,"-"
"10421","NW_016094377.1",505438,505438,1,"-"
"10422","NW_016094324.1",305430,305430,1,"+"
"10423","NW_016094518.1",305077,305077,1,"-"
"10424","NW_016094321.1",1268444,1268444,1,"+"
"10425","NW_016094279.1",1951378,1951378,1,"-"
"10426","NW_016095137.1",48322,48322,1,"-"
"10427","NW_016094449.1",95146,95146,1,"+"
"10428","NW_016095422.1",2987,2987,1,"-"
"10429","NW_016094242.1",1836686,1836686,1,"+"
"10430","NW_016094828.1",590,590,1,"+"
"10431","NW_016094303.1",2125750,2125750,1,"-"
"10432","NW_016094311.1",865641,865641,1,"+"
"10433","NW_016094628.1",91724,91724,1,"+"
"10434","NW_016094332.1",327126,327126,1,"+"
"10435","NW_016094917.1",34414,34414,1,"+"
"10436","NW_016094328.1",1863794,1863794,1,"+"
"10437","NW_016094241.1",8591691,8591691,1,"+"
"10438","NW_016094244.1",4104024,4104024,1,"+"
"10439","NW_016094513.1",136944,136944,1,"-"
"10440","NW_016096201.1",5504,5504,1,"-"
"10441","NW_016094326.1",1550590,1550590,1,"-"
"10442","NW_016094736.1",121530,121530,1,"+"
"10443","NW_016094975.1",6797,6797,1,"+"
"10444","NW_016094269.1",3548141,3548141,1,"-"
"10445","NW_016094262.1",1947307,1947307,1,"-"
"10446","NW_016094255.1",5316624,5316624,1,"+"
"10447","NW_016094323.1",1460442,1460442,1,"-"
"10448","NW_016095379.1",11362,11362,1,"-"
"10449","NW_016094434.1",422963,422963,1,"-"
"10450","NW_016094253.1",4489920,4489920,1,"+"
"10451","NW_016094975.1",73219,73219,1,"-"
"10452","NW_016094405.1",416426,416426,1,"+"
"10453","NW_016094578.1",197,197,1,"-"
"10454","NW_016094313.1",896648,896648,1,"+"
"10455","NW_016094247.1",1234261,1234261,1,"+"
"10456","NW_016094253.1",1645281,1645281,1,"+"
"10457","NW_016094242.1",5619944,5619944,1,"-"
"10458","NW_016094275.1",1217404,1217404,1,"+"
"10459","NW_016094694.1",133217,133217,1,"-"
"10460","NW_016094244.1",2753586,2753586,1,"+"
"10461","NW_016094604.1",18800,18800,1,"+"
"10462","NW_016095088.1",27852,27852,1,"-"
"10463","NW_016094470.1",422377,422377,1,"-"
"10464","NW_016094294.1",900295,900295,1,"+"
"10465","NW_016095063.1",34542,34542,1,"+"
"10466","NW_016094321.1",894185,894185,1,"-"
"10467","NW_016094240.1",9162895,9162895,1,"+"
"10468","NW_016094284.1",657870,657870,1,"-"
"10469","NW_016094398.1",320031,320031,1,"+"
"10470","NW_016094268.1",2665781,2665781,1,"+"
"10471","NW_016094744.1",70803,70803,1,"-"
"10472","NW_016094426.1",29370,29370,1,"+"
"10473","NW_016094425.1",723970,723970,1,"-"
"10474","NW_016094248.1",660921,660921,1,"-"
"10475","NW_016094264.1",3828535,3828535,1,"-"
"10476","NW_016094449.1",452210,452210,1,"+"
"10477","NW_016094276.1",1489536,1489536,1,"-"
"10478","NW_016094280.1",1593466,1593466,1,"+"
"10479","NW_016094275.1",1568959,1568959,1,"+"
"10480","NW_016094341.1",356967,356967,1,"-"
"10481","NW_016094250.1",3895453,3895453,1,"+"
"10482","NW_016094423.1",496571,496571,1,"+"
"10483","NW_016094625.1",251693,251693,1,"-"
"10484","NW_016094393.1",178050,178050,1,"-"
"10485","NW_016094242.1",9239699,9239699,1,"+"
"10486","NW_016094245.1",1344916,1344916,1,"-"
"10487","NW_016094357.1",1331986,1331986,1,"-"
"10488","NW_016094535.1",158257,158257,1,"+"
"10489","NW_016095693.1",17308,17308,1,"+"
"10490","NW_016094255.1",1402917,1402917,1,"-"
"10491","NW_016094275.1",615959,615959,1,"+"
"10492","NW_016094258.1",293374,293374,1,"+"
"10493","NW_016094289.1",990550,990550,1,"+"
"10494","NW_016094346.1",304355,304355,1,"-"
"10495","NW_016094296.1",2529179,2529179,1,"+"
"10496","NW_016094242.1",8456145,8456145,1,"-"
"10497","NW_016094249.1",1649947,1649947,1,"-"
"10498","NW_016094478.1",27726,27726,1,"+"
"10499","NW_016094955.1",15962,15962,1,"+"
"10500","NW_016094353.1",295079,295079,1,"-"
"10501","NW_016094248.1",3798856,3798856,1,"+"
"10502","NW_016094252.1",1528308,1528308,1,"+"
"10503","NW_016094245.1",8062339,8062339,1,"+"
"10504","NW_016094240.1",890957,890957,1,"+"
"10505","NW_016094301.1",903482,903482,1,"+"
"10506","NW_016094314.1",235420,235420,1,"-"
"10507","NW_016094433.1",114990,114990,1,"-"
"10508","NW_016094513.1",10981,10981,1,"-"
"10509","NW_016094638.1",14961,14961,1,"-"
"10510","NW_016094260.1",3990896,3990896,1,"+"
"10511","NW_016094382.1",266741,266741,1,"+"
"10512","NW_016094359.1",187458,187458,1,"+"
"10513","NW_016094345.1",1505566,1505566,1,"-"
"10514","NW_016094485.1",498253,498253,1,"+"
"10515","NW_016094330.1",352474,352474,1,"+"
"10516","NW_016094322.1",1541900,1541900,1,"+"
"10517","NW_016094252.1",1310793,1310793,1,"-"
"10518","NW_016094295.1",2088145,2088145,1,"-"
"10519","NW_016094273.1",174354,174354,1,"+"
"10520","NW_016094434.1",753705,753705,1,"-"
"10521","NW_016094384.1",148048,148048,1,"-"
"10522","NW_016094555.1",124655,124655,1,"+"
"10523","NW_016094433.1",370917,370917,1,"+"
"10524","NW_016094241.1",10391649,10391649,1,"-"
"10525","NW_016094243.1",5219394,5219394,1,"+"
"10526","NW_016094403.1",661110,661110,1,"-"
"10527","NW_016094460.1",5917,5917,1,"+"
"10528","NW_016094267.1",990787,990787,1,"+"
"10529","NW_016094256.1",2792276,2792276,1,"-"
"10530","NW_016094252.1",4311463,4311463,1,"-"
"10531","NW_016095286.1",23698,23698,1,"-"
"10532","NW_016094875.1",118257,118257,1,"+"
"10533","NW_016095073.1",62012,62012,1,"-"
"10534","NW_016094657.1",22490,22490,1,"-"
"10535","NW_016094260.1",1949150,1949150,1,"-"
"10536","NW_016095234.1",29659,29659,1,"-"
"10537","NW_016094557.1",103238,103238,1,"-"
"10538","NW_016094276.1",1417267,1417267,1,"+"
"10539","NW_016094421.1",852536,852536,1,"-"
"10540","NW_016094861.1",40939,40939,1,"+"
"10541","NW_016094570.1",276533,276533,1,"-"
"10542","NW_016094256.1",1027672,1027672,1,"+"
"10543","NW_016094266.1",4146169,4146169,1,"-"
"10544","NW_016094792.1",15001,15001,1,"+"
"10545","NW_016094285.1",3368594,3368594,1,"-"
"10546","NW_016094282.1",3244154,3244154,1,"-"
"10547","NW_016094371.1",121181,121181,1,"+"
"10548","NW_016094698.1",65048,65048,1,"+"
"10549","NW_016095388.1",16844,16844,1,"+"
"10550","NW_016094398.1",822916,822916,1,"+"
"10551","NW_016094253.1",3164,3164,1,"+"
"10552","NW_016095807.1",6619,6619,1,"-"
"10553","NW_016094396.1",486903,486903,1,"+"
"10554","NW_016094814.1",101879,101879,1,"-"
"10555","NW_016094282.1",3022170,3022170,1,"-"
"10556","NW_016094241.1",3059342,3059342,1,"+"
"10557","NW_016094404.1",265423,265423,1,"-"
"10558","NW_016094439.1",656173,656173,1,"+"
"10559","NW_016094247.1",5221540,5221540,1,"+"
"10560","NW_016094314.1",2224684,2224684,1,"-"
"10561","NW_016094315.1",612759,612759,1,"+"
"10562","NW_016094320.1",1026533,1026533,1,"+"
"10563","NW_016094280.1",134589,134589,1,"+"
"10564","NW_016094326.1",1926797,1926797,1,"+"
"10565","NW_016096217.1",1733,1733,1,"-"
"10566","NW_016094271.1",2036493,2036493,1,"-"
"10567","NW_016094241.1",4552606,4552606,1,"+"
"10568","NW_016094329.1",2006809,2006809,1,"-"
"10569","NW_016094301.1",1385475,1385475,1,"+"
"10570","NW_016097034.1",3183,3183,1,"+"
"10571","NW_016094257.1",2148479,2148479,1,"+"
"10572","NW_016094422.1",540056,540056,1,"-"
"10573","NW_016094602.1",292863,292863,1,"+"
"10574","NW_016094260.1",3587615,3587615,1,"-"
"10575","NW_016094245.1",797827,797827,1,"+"
"10576","NW_016094354.1",254693,254693,1,"-"
"10577","NW_016094241.1",1760393,1760393,1,"-"
"10578","NW_016094253.1",1609315,1609315,1,"-"
"10579","NW_016094326.1",2084670,2084670,1,"+"
"10580","NW_016094269.1",3422950,3422950,1,"+"
"10581","NW_016094385.1",728515,728515,1,"-"
"10582","NW_016094579.1",272516,272516,1,"+"
"10583","NW_016094325.1",1451415,1451415,1,"+"
"10584","NW_016094280.1",1497568,1497568,1,"-"
"10585","NW_016094316.1",367689,367689,1,"+"
"10586","NW_016094612.1",227762,227762,1,"+"
"10587","NW_016094245.1",3309202,3309202,1,"-"
"10588","NW_016094244.1",3743185,3743185,1,"-"
"10589","NW_016094244.1",1304280,1304280,1,"-"
"10590","NW_016094257.1",4460723,4460723,1,"-"
"10591","NW_016094316.1",769769,769769,1,"+"
"10592","NW_016094587.1",158160,158160,1,"-"
"10593","NW_016095662.1",4921,4921,1,"-"
"10594","NW_016096090.1",11848,11848,1,"+"
"10595","NW_016094377.1",328029,328029,1,"-"
"10596","NW_016094711.1",64116,64116,1,"+"
"10597","NW_016095515.1",12792,12792,1,"-"
"10598","NW_016094590.1",324967,324967,1,"-"
"10599","NW_016095038.1",45141,45141,1,"+"
"10600","NW_016094257.1",3063815,3063815,1,"+"
"10601","NW_016095249.1",30628,30628,1,"-"
"10602","NW_016095154.1",26823,26823,1,"-"
"10603","NW_016094646.1",241041,241041,1,"-"
"10604","NW_016094579.1",94124,94124,1,"-"
"10605","NW_016095020.1",65239,65239,1,"-"
"10606","NW_016094338.1",1197724,1197724,1,"-"
"10607","NW_016094250.1",2617412,2617412,1,"-"
"10608","NW_016096449.1",4099,4099,1,"+"
"10609","NW_016094495.1",145751,145751,1,"-"
"10610","NW_016094497.1",171778,171778,1,"-"
"10611","NW_016094273.1",506546,506546,1,"+"
"10612","NW_016094281.1",1952443,1952443,1,"-"
"10613","NW_016094297.1",1102056,1102056,1,"-"
"10614","NW_016094549.1",409472,409472,1,"+"
"10615","NW_016094250.1",2537520,2537520,1,"+"
"10616","NW_016094454.1",293092,293092,1,"-"
"10617","NW_016094244.1",6011660,6011660,1,"-"
"10618","NW_016094432.1",608294,608294,1,"-"
"10619","NW_016094245.1",1795463,1795463,1,"-"
"10620","NW_016094278.1",1913488,1913488,1,"+"
"10621","NW_016094299.1",1263950,1263950,1,"+"
"10622","NW_016094244.1",625822,625822,1,"-"
"10623","NW_016096715.1",4721,4721,1,"-"
"10624","NW_016094532.1",433178,433178,1,"+"
"10625","NW_016094251.1",1597423,1597423,1,"+"
"10626","NW_016094253.1",565681,565681,1,"-"
"10627","NW_016094363.1",494562,494562,1,"+"
"10628","NW_016094307.1",1192040,1192040,1,"+"
"10629","NW_016094523.1",399446,399446,1,"-"
"10630","NW_016094277.1",903854,903854,1,"-"
"10631","NW_016094332.1",413858,413858,1,"+"
"10632","NW_016094611.1",61802,61802,1,"+"
"10633","NW_016094326.1",1171195,1171195,1,"-"
"10634","NW_016094485.1",317414,317414,1,"+"
"10635","NW_016094588.1",190242,190242,1,"-"
"10636","NW_016094240.1",5007196,5007196,1,"-"
"10637","NW_016094244.1",6001357,6001357,1,"+"
"10638","NW_016096637.1",649,649,1,"-"
"10639","NW_016094267.1",2968727,2968727,1,"+"
"10640","NW_016094331.1",511554,511554,1,"-"
"10641","NW_016094396.1",840248,840248,1,"-"
"10642","NW_016094678.1",217198,217198,1,"+"
"10643","NW_016094285.1",2977649,2977649,1,"+"
"10644","NW_016094323.1",2007322,2007322,1,"+"
"10645","NW_016094260.1",1444826,1444826,1,"-"
"10646","NW_016094255.1",3254673,3254673,1,"-"
"10647","NW_016094240.1",3407211,3407211,1,"+"
"10648","NW_016094865.1",73875,73875,1,"+"
"10649","NW_016094327.1",482140,482140,1,"+"
"10650","NW_016094379.1",337611,337611,1,"+"
"10651","NW_016094490.1",92654,92654,1,"-"
"10652","NW_016094255.1",1227240,1227240,1,"-"
"10653","NW_016094244.1",5925681,5925681,1,"+"
"10654","NW_016094437.1",386556,386556,1,"-"
"10655","NW_016094489.1",116743,116743,1,"-"
"10656","NW_016094414.1",220139,220139,1,"+"
"10657","NW_016094259.1",1050665,1050665,1,"+"
"10658","NW_016094258.1",2309073,2309073,1,"-"
"10659","NW_016094275.1",974499,974499,1,"+"
"10660","NW_016094368.1",705224,705224,1,"-"
"10661","NW_016094268.1",2063267,2063267,1,"-"
"10662","NW_016094414.1",735060,735060,1,"+"
"10663","NW_016094274.1",2326642,2326642,1,"+"
"10664","NW_016094272.1",1310121,1310121,1,"-"
"10665","NW_016094686.1",171203,171203,1,"+"
"10666","NW_016094473.1",288408,288408,1,"+"
"10667","NW_016094318.1",952438,952438,1,"-"
"10668","NW_016094311.1",1924317,1924317,1,"-"
"10669","NW_016094289.1",129021,129021,1,"+"
"10670","NW_016094295.1",1586716,1586716,1,"-"
"10671","NW_016094320.1",579683,579683,1,"-"
"10672","NW_016094500.1",339286,339286,1,"+"
"10673","NW_016094437.1",694373,694373,1,"-"
"10674","NW_016094257.1",1459069,1459069,1,"+"
"10675","NW_016094403.1",30096,30096,1,"-"
"10676","NW_016094250.1",5606666,5606666,1,"-"
"10677","NW_016094306.1",2327490,2327490,1,"+"
"10678","NW_016095529.1",5267,5267,1,"+"
"10679","NW_016094300.1",1581381,1581381,1,"+"
"10680","NW_016094242.1",3848091,3848091,1,"+"
"10681","NW_016096804.1",968,968,1,"+"
"10682","NW_016094254.1",5233311,5233311,1,"-"
"10683","NW_016094322.1",1543254,1543254,1,"-"
"10684","NW_016094854.1",99356,99356,1,"+"
"10685","NW_016094347.1",99965,99965,1,"-"
"10686","NW_016094608.1",303781,303781,1,"-"
"10687","NW_016094326.1",1457536,1457536,1,"+"
"10688","NW_016094272.1",3661320,3661320,1,"-"
"10689","NW_016094242.1",291393,291393,1,"-"
"10690","NW_016094618.1",203102,203102,1,"-"
"10691","NW_016094307.1",2080115,2080115,1,"+"
"10692","NW_016094273.1",833052,833052,1,"-"
"10693","NW_016094287.1",1430326,1430326,1,"+"
"10694","NW_016094270.1",2465089,2465089,1,"-"
"10695","NW_016094297.1",2206945,2206945,1,"-"
"10696","NW_016094337.1",1500093,1500093,1,"-"
"10697","NW_016094246.1",3667349,3667349,1,"-"
"10698","NW_016094259.1",1709479,1709479,1,"-"
"10699","NW_016094315.1",1929975,1929975,1,"-"
"10700","NW_016096050.1",4721,4721,1,"+"
"10701","NW_016095112.1",19380,19380,1,"+"
"10702","NW_016094252.1",1341896,1341896,1,"-"
"10703","NW_016094244.1",1831842,1831842,1,"-"
"10704","NW_016094602.1",129806,129806,1,"-"
"10705","NW_016094590.1",10688,10688,1,"+"
"10706","NW_016096109.1",10169,10169,1,"-"
"10707","NW_016094275.1",194026,194026,1,"-"
"10708","NW_016094959.1",77110,77110,1,"+"
"10709","NW_016094622.1",43730,43730,1,"+"
"10710","NW_016094509.1",370783,370783,1,"+"
"10711","NW_016094443.1",26671,26671,1,"-"
"10712","NW_016094280.1",902486,902486,1,"-"
"10713","NW_016094609.1",198158,198158,1,"+"
"10714","NW_016094267.1",3630234,3630234,1,"+"
"10715","NW_016094247.1",6444982,6444982,1,"-"
"10716","NW_016094867.1",14330,14330,1,"-"
"10717","NW_016095676.1",1384,1384,1,"-"
"10718","NW_016094554.1",295541,295541,1,"+"
"10719","NW_016094610.1",117530,117530,1,"+"
"10720","NW_016094241.1",1222757,1222757,1,"-"
"10721","NW_016094682.1",196976,196976,1,"+"
"10722","NW_016094240.1",4823344,4823344,1,"-"
"10723","NW_016094260.1",4045370,4045370,1,"+"
"10724","NW_016094308.1",2168413,2168413,1,"+"
"10725","NW_016094984.1",67528,67528,1,"-"
"10726","NW_016095191.1",18978,18978,1,"-"
"10727","NW_016094270.1",2293935,2293935,1,"+"
"10728","NW_016094275.1",672794,672794,1,"+"
"10729","NW_016094300.1",2187879,2187879,1,"+"
"10730","NW_016094242.1",9840713,9840713,1,"+"
"10731","NW_016094459.1",447195,447195,1,"+"
"10732","NW_016094278.1",107443,107443,1,"-"
"10733","NW_016094297.1",1285609,1285609,1,"+"
"10734","NW_016094262.1",2191287,2191287,1,"-"
"10735","NW_016094347.1",638611,638611,1,"+"
"10736","NW_016094349.1",1132880,1132880,1,"-"
"10737","NW_016094296.1",498665,498665,1,"-"
"10738","NW_016094253.1",2418239,2418239,1,"-"
"10739","NW_016094309.1",115955,115955,1,"+"
"10740","NW_016094245.1",3739245,3739245,1,"-"
"10741","NW_016094379.1",297668,297668,1,"-"
"10742","NW_016094321.1",436367,436367,1,"+"
"10743","NW_016094717.1",182388,182388,1,"+"
"10744","NW_016094252.1",3885995,3885995,1,"+"
"10745","NW_016094240.1",1014278,1014278,1,"+"
"10746","NW_016094502.1",174541,174541,1,"-"
"10747","NW_016094673.1",138912,138912,1,"+"
"10748","NW_016094283.1",46406,46406,1,"-"
"10749","NW_016094471.1",532305,532305,1,"-"
"10750","NW_016094340.1",845406,845406,1,"-"
"10751","NW_016094299.1",1847438,1847438,1,"-"
"10752","NW_016094400.1",215748,215748,1,"+"
"10753","NW_016094306.1",1714391,1714391,1,"-"
