EntrezGeneID	Position	Hyb_RJ4_09_Koce.bam	Hyb_RJ4_17_Koce.bam	Hyb_RJ5_08_Koce.bam	Hyb_RJ5_11_Koce.bam	Hyb_RJ5_43_Koce.bam	Hyb_RJ5_47_Koce.bam	Hyb_RJ5Kher_26_Kher.bam	Kher_RJ4Kher_27_Kher.bam	Kher_RJ4Kher_28_Kher.bam	Kher_RJ4Kher_29_Kher.bam	Kher_RJ4Kher_30_Kher.bam	Kher_RJ4Kher_31_Kher.bam	Kher_RJ4Kher_37_Kher.bam	Kher_RJ4Kher_39_Kher.bam	Kher_RJ4Kher_40_Kher.bam	Kher_RJ4Kher_41_Kher.bam	Kher_RJ4Kher_42_Kher.bam	Kher_RJ4Kher_43_Kher.bam	Kher_RJ4Kher_44_Kher.bam	Kher_RJ5Kher_20_Kher.bam	Kher_RJ5Kher_21_Kher.bam	Kher_RJ5Kher_22_Kher.bam	Kher_RJ5Kher_24_Kher.bam	Kher_RJ5Kher_25_Kher.bam	Kher_RJ5Kher_29_Kher.bam	Kher_RJ5Kher_30_Kher.bam	Kher_RJ5Kher_31_Kher.bam	Kher_RJ5Kher_32_Kher.bam	Koce_RJ4_04_Koce.bam	Koce_RJ4_05_Koce.bam	Koce_RJ4_06_Koce.bam	Koce_RJ4_10_Koce.bam	Koce_RJ4_11_Koce.bam	Koce_RJ4_13_Koce.bam	Koce_RJ4_16_Koce.bam	Koce_RJ4_18_Koce.bam	Koce_RJ4_19_Koce.bam	Koce_RJ5_06_Koce.bam	Koce_RJ5_10_Koce.bam
NW_016094918.1	25831	27	11	97	73	0	0	13	93	55	146	164	104	40	62	166	99	36	88	71	176	88	64	92	43	77	57	128	51	7	16	5	14	0	12	30	10	14	7	27
NW_016094919.1	26573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094926.1	42389	129	42	274	195	4	11	57	283	226	691	369	376	125	164	385	311	105	375	402	461	220	306	155	242	414	166	523	130	5	13	156	9	2	33	31	1	0	3	28
NW_016094927.1	25087	19	7	48	40	2	1	3	60	33	144	76	75	28	86	121	41	15	68	82	92	39	49	33	48	70	26	71	29	0	2	0	2	0	8	4	1	0	0	4
NW_016094927.1	25092	33	14	66	52	4	5	4	107	56	198	113	99	50	99	191	63	18	104	114	140	59	76	47	65	84	36	110	44	0	2	0	2	0	9	9	1	0	0	8
NW_016094928.1	28153	4	3	28	13	3	1	4	42	27	54	27	41	5	12	47	29	6	37	28	50	20	21	11	23	47	17	46	15	0	0	0	0	0	0	2	0	1	0	2
NW_016094932.1	47419	2	1	6	1	0	0	1	4	2	13	8	7	3	1	10	1	3	2	4	4	2	6	0	4	3	3	4	1	0	0	1	0	0	0	0	0	0	0	0
NW_016094935.1	960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
NW_016094935.1	58795	154	113	273	274	3	26	7	17	0	8	0	0	0	0	0	0	0	3	8	0	0	0	4	0	0	0	0	0	254	629	516	534	108	510	821	313	679	455	423
NW_016094935.1	97154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094936.1	37119	1901	2267	2878	2573	165	176	134	1033	387	1528	996	816	281	448	1750	661	236	776	786	674	315	350	282	326	622	205	622	105	3348	7072	4424	6861	1324	7478	8000	5435	5281	4126	4190
NW_016094937.1	6845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094938.1	95247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NW_016094939.1	26823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094939.1	49679	368	239	497	479	36	22	17	29	2	1	0	0	0	10	0	0	0	4	2	0	0	0	0	0	0	0	0	0	599	1226	840	1337	216	1307	1490	567	1134	513	700
NW_016094940.1	3094	32	21	62	25	0	3	8	51	22	61	47	38	23	25	78	39	13	40	54	54	15	31	15	33	32	13	44	17	14	36	21	36	12	57	54	27	17	18	16
NW_016094940.1	38565	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0
NW_016094941.1	91588	220	81	511	534	27	29	91	1003	462	1466	734	848	331	383	1495	714	171	833	966	939	507	548	397	481	903	349	1077	266	2	8	13	12	0	19	100	4	5	0	27
NW_016094942.1	87265	2971	1697	3612	3215	223	212	274	2127	835	2813	1250	1310	699	784	2775	1132	396	1584	2068	1737	927	1011	781	835	1428	489	1753	519	2280	5733	3348	5798	1568	8000	7727	4048	4584	3056	3965
NW_016094942.1	87586	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NW_016094944.1	34251	208	230	441	170	49	21	22	77	47	97	84	34	15	38	166	72	34	51	451	128	47	79	69	24	145	1	96	10	447	941	550	1067	98	1160	835	370	663	505	738
NW_016094947.1	87932	32	10	32	37	1	5	13	93	37	116	76	71	34	26	145	56	15	58	74	80	39	68	35	29	67	19	78	15	0	0	0	1	0	1	2	0	0	0	4
NW_016094949.1	77081	75	3	60	42	2	4	7	164	75	270	110	149	63	34	287	63	9	132	235	246	108	94	84	100	110	29	124	26	4	7	0	11	1	12	14	1	10	2	0
NW_016094950.1	80611	82	37	113	92	4	10	8	1	0	5	1	0	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	136	376	218	211	55	209	273	222	178	205	182
NW_016094951.1	93471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094952.1	43978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094952.1	57589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
NW_016094954.1	31393	1	0	3	2	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	2	0	0	1	1	0	2	2	1	1	0	1	2	0	3	0
NW_016094955.1	10608	21	6	60	45	5	3	14	101	27	220	86	53	38	44	144	68	19	78	88	95	37	73	33	47	89	23	167	26	0	2	0	1	0	4	10	1	1	1	4
NW_016094955.1	15802	23	11	86	31	3	4	23	86	49	203	94	59	41	46	139	66	31	99	91	127	60	82	31	56	105	35	145	26	0	1	1	2	0	4	5	0	0	0	4
NW_016094956.1	83529	6	22	17	23	4	4	4	8	8	16	21	11	7	6	13	25	3	7	9	15	1	4	14	4	16	3	20	2	38	41	16	60	11	59	64	17	60	20	21
NW_016094961.1	89588	16	4	20	17	0	1	2	28	18	43	24	9	7	8	42	19	5	24	18	24	4	19	5	18	21	10	26	7	12	20	8	24	4	26	16	13	12	3	18
NW_016094967.1	10346	36	24	28	47	0	2	5	1	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	102	72	128	23	111	126	87	87	59	83
NW_016094967.1	78010	154	70	120	85	4	4	9	10	1	6	0	0	0	2	3	0	0	0	2	0	0	0	0	0	0	0	0	0	199	316	227	399	92	374	557	396	344	143	219
NW_016094967.1	78447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094968.1	64434	0	0	2	2	0	0	0	0	0	4	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094968.1	67615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NW_016094968.1	88755	432	549	856	550	18	34	23	442	149	1011	183	258	128	251	383	221	119	374	239	341	103	202	132	280	337	137	411	107	486	1514	857	1291	253	1294	1546	765	1311	634	786
NW_016094968.1	88782	571	713	1067	744	28	40	30	450	149	1013	184	258	128	255	384	222	119	376	242	341	103	202	132	281	337	137	411	107	738	2324	1247	1832	388	1789	2241	1092	1765	895	1054
NW_016094969.1	63727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094972.1	9399	165	43	249	247	24	21	77	476	173	887	378	479	99	186	820	262	130	472	638	334	288	346	242	195	553	195	652	151	24	4	1	26	0	18	42	0	8	0	22
NW_016094972.1	9593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	1	0	0	1	0	2
NW_016094972.1	9668	0	0	0	0	0	0	1	1	3	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094972.1	60485	177	220	383	105	10	28	30	181	119	442	198	153	48	45	344	137	61	203	226	214	84	103	85	143	192	39	245	68	232	600	347	781	171	773	929	395	656	312	509
NW_016094975.1	6798	45	22	131	102	13	0	5	136	128	389	129	206	81	134	308	80	58	166	229	370	167	70	106	156	238	128	179	40	2	0	16	0	0	3	37	0	0	0	0
NW_016094975.1	7894	0	0	0	0	0	0	0	0	2	0	0	0	3	0	2	0	0	1	3	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094976.1	1414	62	12	102	102	2	2	31	217	62	467	103	191	47	85	251	121	36	169	166	139	76	140	51	70	181	39	163	69	0	0	0	14	0	2	8	3	0	0	4
NW_016094976.1	6378	0	0	0	3	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094979.1	5661	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094983.1	58718	48	19	69	64	11	11	10	117	67	216	109	103	46	50	203	82	32	114	122	121	70	82	56	63	92	44	158	26	0	2	0	1	0	6	9	3	0	0	4
NW_016094984.1	27172	20	26	38	30	3	2	0	0	0	0	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	28	80	57	93	16	84	128	66	58	52	45
NW_016094984.1	66547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094986.1	82229	0	6	15	3	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	7	2	4	9	0	3	10	14	2	8	2
NW_016094986.1	82321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016094990.1	53733	13	5	31	32	3	2	4	53	35	109	53	55	8	14	66	31	5	38	48	60	27	55	14	41	55	27	57	10	0	2	0	1	0	0	7	0	0	0	3
NW_016094990.1	81915	37	12	66	27	0	2	6	96	33	119	97	103	40	18	169	41	26	70	100	160	43	74	51	72	84	46	129	28	2	0	0	0	0	0	21	0	0	1	6
NW_016094993.1	66917	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NW_016094994.1	4285	493	314	1055	761	43	72	164	1305	997	2665	1165	1231	395	500	2173	928	565	1533	1492	1700	728	772	808	713	1501	551	1494	582	0	42	0	19	0	61	183	12	10	1	105
NW_016094994.1	36332	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0
NW_016094998.1	33593	92	15	79	56	7	4	7	245	70	257	100	104	55	64	211	69	37	158	108	123	67	117	72	76	132	22	147	27	0	1	3	3	0	11	10	3	0	0	7
NW_016095000.1	53054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095001.1	7953	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095002.1	3796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095002.1	29877	458	352	607	504	17	12	3	16	0	8	2	0	0	13	1	0	0	2	7	0	0	0	0	0	0	0	0	0	666	1476	865	812	265	1628	2057	1043	1145	304	994
NW_016095004.1	43348	19	12	66	54	1	1	14	163	91	188	131	110	69	65	274	99	23	135	160	126	117	207	108	86	207	55	182	61	1	0	0	2	0	0	4	0	0	0	4
NW_016095004.1	43418	463	132	861	657	46	56	118	1866	638	2363	858	1061	563	601	2392	763	332	1241	1375	1169	685	935	630	746	1338	456	1449	396	0	0	23	15	0	86	96	25	0	13	48
NW_016095004.1	49897	27	30	95	66	4	2	5	12	4	10	5	3	2	6	12	1	1	10	8	2	2	2	1	3	8	4	11	0	95	340	100	265	32	147	301	116	70	34	75
NW_016095004.1	49961	61	58	169	115	7	9	7	17	5	15	8	5	6	10	17	3	3	8	12	11	6	3	1	2	17	3	17	0	211	691	228	525	42	279	595	238	147	68	144
NW_016095004.1	50025	58	27	112	83	4	10	8	103	40	126	69	68	36	41	79	51	18	62	56	100	26	54	27	37	71	25	91	24	98	292	107	200	10	120	243	113	54	28	68
NW_016095004.1	55261	93	44	204	98	10	8	15	318	138	613	191	167	118	178	379	236	60	305	235	202	75	150	113	125	237	75	280	54	0	4	8	2	1	4	21	5	2	0	5
NW_016095006.1	5812	52	48	81	55	4	3	4	0	0	1	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	65	181	90	209	33	178	186	95	118	74	83
NW_016095007.1	6391	66	12	155	103	13	12	13	257	84	305	170	227	79	84	441	140	51	213	205	355	168	188	125	116	225	71	276	46	5	0	0	0	0	0	29	0	0	1	1
NW_016095007.1	27425	80	112	256	167	12	9	18	65	13	85	37	45	17	25	83	29	7	50	28	66	33	39	28	18	35	21	66	25	173	411	271	388	69	349	462	233	330	255	285
NW_016095007.1	44905	21	8	32	32	6	3	5	58	30	171	51	62	21	45	119	36	13	67	55	81	28	43	30	35	49	25	80	15	0	0	1	0	0	3	5	0	0	0	2
NW_016095012.1	60157	97	16	119	133	8	6	35	313	149	489	299	209	108	127	644	189	47	262	263	287	154	179	121	161	293	113	315	95	0	1	3	2	0	5	26	1	0	0	18
NW_016095015.1	36664	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095015.1	58087	94	41	196	148	5	14	25	395	179	629	228	338	111	114	488	174	101	305	517	369	143	215	156	185	369	177	446	117	6	0	2	5	1	19	20	0	0	1	18
NW_016095016.1	17584	1383	180	1465	1328	121	116	345	3260	1543	6063	2223	1980	1514	1402	5343	1470	547	2715	3365	2248	1372	1528	1231	1750	2507	839	2435	828	154	209	38	59	4	167	330	34	16	2	99
NW_016095019.1	13405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095019.1	32302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095020.1	10239	9	7	9	7	2	1	0	47	17	37	33	20	11	16	41	22	7	21	20	24	5	14	5	14	15	7	44	5	0	1	0	1	0	0	2	1	0	0	0
NW_016095020.1	65240	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	2	0	1	2	4	0	0	2
NW_016095021.1	18850	385	162	971	696	55	81	132	1415	628	2517	1111	1516	516	465	2366	1139	387	1288	1245	1522	772	859	674	899	1661	716	1525	494	13	16	1	24	0	20	159	13	16	6	80
NW_016095021.1	19151	8	3	17	6	0	0	3	21	7	23	9	12	4	5	22	8	7	15	16	21	5	6	6	8	6	2	16	0	13	7	1	12	1	5	5	1	6	2	0
NW_016095021.1	20236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095021.1	35441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095021.1	74366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095023.1	51183	69	13	81	39	3	3	9	178	55	179	106	116	41	60	209	66	31	104	103	143	58	104	42	56	96	28	154	23	0	4	2	2	0	5	4	1	0	1	13
NW_016095026.1	7417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095026.1	60963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095028.1	71984	50	90	73	77	1	2	7	6	3	5	6	6	3	7	7	4	2	6	2	8	1	6	3	1	9	2	8	6	95	300	216	240	58	218	233	151	200	186	172
NW_016095029.1	29866	151	179	255	168	6	6	3	15	5	15	6	7	1	11	10	4	0	6	4	12	2	6	2	3	8	3	14	6	230	570	278	494	93	411	522	375	343	215	316
NW_016095029.1	29871	6	7	9	6	1	1	0	8	5	8	5	7	1	3	8	4	0	6	2	12	2	6	2	3	8	3	14	6	3	2	9	8	0	2	9	5	7	2	7
NW_016095030.1	5220	581	516	884	941	45	38	25	107	28	87	41	26	12	43	117	40	0	44	63	45	15	22	8	3	45	13	45	17	834	2450	1464	2023	402	1823	2706	1286	1564	959	1255
NW_016095033.1	2829	429	395	677	459	25	27	20	31	11	22	18	9	11	22	7	21	0	14	16	9	2	7	4	10	15	9	13	2	632	1597	798	1467	351	1422	1546	911	1180	583	851
NW_016095033.1	2842	735	527	1396	914	71	51	128	936	581	1890	977	912	287	525	1368	758	246	855	836	1154	440	459	434	672	1102	384	1077	358	637	1600	816	1478	351	1450	1646	922	1180	586	921
NW_016095035.1	9630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NW_016095036.1	8176	74	17	65	87	2	2	4	159	70	245	118	106	56	40	239	76	20	149	121	136	68	75	66	53	97	39	141	15	0	0	0	4	0	2	11	1	0	0	0
NW_016095037.1	37897	30	4	21	43	1	0	8	59	34	98	73	69	31	40	111	36	8	52	71	75	29	53	25	31	54	14	58	7	7	0	0	3	0	0	3	0	0	0	8
NW_016095039.1	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095044.1	23903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095047.1	43524	2	0	15	11	1	0	3	19	7	33	11	5	5	6	29	9	7	11	11	12	3	15	7	5	16	7	68	3	3	11	1	2	3	13	7	6	22	5	3
NW_016095047.1	63901	111	122	240	191	27	15	24	115	104	195	239	123	52	38	285	138	21	95	166	129	67	35	73	70	133	55	155	21	145	316	233	431	79	467	581	391	337	191	313
NW_016095048.1	63999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095050.1	26657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095051.1	38752	38	28	157	63	10	6	7	92	57	183	100	59	45	64	184	80	18	84	101	113	39	48	52	97	100	42	163	31	20	39	14	63	11	39	60	41	19	23	33
NW_016095051.1	44539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095056.1	21899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095056.1	56842	13	1	11	7	1	0	0	17	9	26	20	20	5	8	30	14	4	17	23	19	19	18	8	10	16	8	24	2	0	0	0	0	0	0	3	0	0	0	1
NW_016095057.1	2785	23	8	37	40	4	5	4	84	51	74	101	78	23	39	165	66	25	74	124	70	35	54	28	40	70	30	82	24	0	1	1	1	0	0	9	1	1	0	3
NW_016095057.1	42615	811	517	977	700	57	44	77	962	385	1372	541	560	335	356	1253	424	151	720	688	627	361	472	352	450	627	237	800	185	916	1902	863	2552	418	2482	2642	913	1666	643	783
NW_016095061.1	22390	10	1	11	12	2	1	2	26	13	47	22	23	4	10	37	22	11	16	27	24	18	12	8	7	22	7	27	5	1	4	1	2	0	2	4	6	3	2	2
NW_016095064.1	10981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095065.1	28360	151	20	151	137	6	6	43	345	141	506	345	211	125	117	724	212	57	284	230	294	160	229	136	150	253	101	395	76	1	4	1	4	0	3	27	0	127	0	12
NW_016095070.1	39854	17	4	58	32	2	1	3	61	22	81	63	40	13	29	97	43	10	45	31	112	29	71	33	48	76	30	102	17	0	0	2	0	0	3	3	0	0	0	5
NW_016095073.1	62013	0	1	7	13	0	0	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	11	3	1	16	1	1	1	1	1	6	2
NW_016095079.1	49234	76	64	118	96	3	6	6	5	1	7	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	214	143	195	37	152	315	101	167	157	152
NW_016095082.1	16000	29	7	54	34	2	3	15	96	50	114	105	78	33	30	215	61	16	73	85	87	48	60	40	40	94	37	98	24	0	1	1	2	0	6	9	0	0	0	36
NW_016095082.1	30165	359	289	339	256	21	10	8	18	2	13	2	2	1	2	3	0	0	9	7	1	0	4	1	0	1	0	3	0	441	1008	598	1140	172	1280	1145	764	785	284	312
NW_016095084.1	11642	66	65	440	317	31	16	36	689	291	625	629	470	204	242	824	337	199	435	512	766	305	552	266	238	689	515	848	177	0	0	0	9	0	47	27	0	1	0	22
NW_016095085.1	44649	0	2	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	1	2	0	0	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0
NW_016095087.1	1222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095088.1	27853	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	6	2	0	1	0	0	0	0	0
NW_016095094.1	43389	2	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	4	7	1	2	8	0	3	9	5
NW_016095099.1	52662	12	4	46	25	3	1	5	49	28	114	57	69	18	13	90	40	14	50	70	51	16	23	23	23	37	22	64	27	0	0	0	0	0	0	5	1	0	0	5
NW_016095100.1	18444	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	1	1	0	1	0	4	0	1	1
NW_016095100.1	34819	14	3	15	12	0	0	6	31	24	43	28	14	15	11	38	23	7	19	26	22	6	19	3	8	30	6	20	6	0	2	0	0	0	0	2	1	0	0	1
NW_016095104.1	54260	408	378	828	560	44	30	33	51	3	13	0	11	0	19	36	1	0	18	2	0	0	0	0	0	0	0	0	0	612	1087	967	1577	193	1664	2114	813	1565	551	861
NW_016095104.1	54570	1	0	3	6	0	1	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	5	7	6	0	3	10	6	20	3	11
NW_016095106.1	26631	37	33	48	27	7	3	5	43	23	60	28	21	11	17	39	17	9	25	14	17	7	16	9	19	17	6	27	5	51	127	55	101	15	95	112	66	42	47	34
NW_016095110.1	21429	312	86	581	480	23	17	128	816	392	1461	1293	989	284	419	1860	609	185	683	709	1369	443	622	412	461	753	585	1182	303	2	7	9	26	2	38	92	11	11	13	62
NW_016095110.1	21458	456	135	806	707	30	30	175	1240	572	2249	1787	1295	503	627	2655	893	233	991	1163	1752	636	789	559	638	1087	748	1629	407	2	11	14	36	2	55	133	22	12	14	84
NW_016095112.1	22805	178	88	292	221	10	12	57	401	145	611	204	245	137	150	530	204	51	288	430	318	165	172	176	190	279	84	372	85	193	337	127	260	44	300	347	158	111	156	170
NW_016095112.1	48942	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	2	1	0	0	1	2
NW_016095113.1	1823	86	83	67	66	3	1	2	2	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	108	387	120	281	47	229	316	112	203	153	140
NW_016095113.1	1835	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
NW_016095127.1	25347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095128.1	48932	0	0	3	5	0	0	1	0	0	0	2	10	0	13	14	4	0	16	5	0	7	0	0	5	16	6	14	1	0	0	0	0	0	0	0	0	0	0	0
NW_016095136.1	46570	33	5	46	35	2	4	3	102	37	110	68	62	28	27	123	64	12	62	81	73	23	46	21	41	57	20	86	14	0	0	1	0	0	3	5	2	1	0	3
NW_016095136.1	47910	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095143.1	40423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095145.1	17590	143	74	143	163	19	8	11	156	43	216	127	79	41	64	220	79	33	93	119	135	69	89	60	58	111	41	114	32	163	275	212	393	41	302	344	201	194	210	189
NW_016095147.1	113	10	3	9	9	0	1	2	28	12	46	22	20	14	5	43	19	5	16	17	27	7	11	12	9	22	3	19	8	0	0	2	3	0	3	7	3	3	0	2
NW_016095151.1	23526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
