"","seqnames","start","end","width","strand"
"36949","NW_016094282.1",728100,728100,1,"-"
"36950","NW_016094317.1",28192,28192,1,"-"
"36951","NW_016094241.1",8394229,8394229,1,"+"
"36952","NW_016095140.1",6426,6426,1,"+"
"36953","NW_016094657.1",52853,52853,1,"+"
"36954","NW_016094275.1",2421255,2421255,1,"-"
"36955","NW_016094290.1",1976662,1976662,1,"+"
"36956","NW_016095342.1",22303,22303,1,"+"
"36957","NW_016094491.1",187574,187574,1,"-"
"36958","NW_016094354.1",929675,929675,1,"-"
"36959","NW_016094240.1",2877405,2877405,1,"+"
"36960","NW_016094471.1",532258,532258,1,"+"
"36961","NW_016094247.1",6644649,6644649,1,"+"
"36962","NW_016094247.1",678562,678562,1,"-"
"36963","NW_016094253.1",3928410,3928410,1,"+"
"36964","NW_016094246.1",6484980,6484980,1,"-"
"36965","NW_016094295.1",1253593,1253593,1,"-"
"36966","NW_016095279.1",18138,18138,1,"-"
"36967","NW_016094267.1",3565910,3565910,1,"-"
"36968","NW_016094526.1",322390,322390,1,"+"
"36969","NW_016094316.1",1481168,1481168,1,"+"
"36970","NW_016094803.1",68887,68887,1,"-"
"36971","NW_016094535.1",228176,228176,1,"+"
"36972","NW_016094311.1",363855,363855,1,"-"
"36973","NW_016094391.1",438839,438839,1,"-"
"36974","NW_016094281.1",2405099,2405099,1,"-"
"36975","NW_016094308.1",746420,746420,1,"-"
"36976","NW_016094866.1",55003,55003,1,"+"
"36977","NW_016094257.1",4931404,4931404,1,"-"
"36978","NW_016094335.1",1155929,1155929,1,"+"
"36979","NW_016094242.1",5569819,5569819,1,"+"
"36980","NW_016094963.1",74091,74091,1,"-"
"36981","NW_016094271.1",1337674,1337674,1,"-"
"36982","NW_016094241.1",4099151,4099151,1,"+"
"36983","NW_016094242.1",6404459,6404459,1,"-"
"36984","NW_016094416.1",115744,115744,1,"-"
"36985","NW_016095743.1",10572,10572,1,"+"
"36986","NW_016094518.1",99462,99462,1,"+"
"36987","NW_016094795.1",11880,11880,1,"+"
"36988","NW_016094620.1",229888,229888,1,"-"
"36989","NW_016094285.1",980897,980897,1,"+"
"36990","NW_016094841.1",134724,134724,1,"-"
"36991","NW_016094242.1",406125,406125,1,"-"
"36992","NW_016094636.1",164381,164381,1,"+"
"36993","NW_016094248.1",1254820,1254820,1,"+"
"36994","NW_016094454.1",534662,534662,1,"+"
"36995","NW_016094242.1",2160752,2160752,1,"+"
"36996","NW_016094578.1",115371,115371,1,"+"
"36997","NW_016094263.1",3143124,3143124,1,"-"
"36998","NW_016094279.1",1784438,1784438,1,"+"
"36999","NW_016094306.1",449010,449010,1,"+"
"37000","NW_016094243.1",6767304,6767304,1,"+"
"37001","NW_016094265.1",2712023,2712023,1,"-"
"37002","NW_016094438.1",357694,357694,1,"+"
"37003","NW_016094788.1",160250,160250,1,"-"
"37004","NW_016094319.1",694279,694279,1,"-"
"37005","NW_016094289.1",1575741,1575741,1,"+"
"37006","NW_016094842.1",112078,112078,1,"-"
"37007","NW_016094241.1",7431922,7431922,1,"+"
"37008","NW_016094275.1",1946512,1946512,1,"+"
"37009","NW_016094625.1",118727,118727,1,"+"
"37010","NW_016094340.1",455294,455294,1,"-"
"37011","NW_016094367.1",186469,186469,1,"+"
"37012","NW_016094243.1",3759706,3759706,1,"-"
"37013","NW_016094241.1",6419353,6419353,1,"-"
"37014","NW_016094729.1",44561,44561,1,"+"
"37015","NW_016094352.1",200704,200704,1,"+"
"37016","NW_016094272.1",951236,951236,1,"+"
"37017","NW_016094241.1",10695869,10695869,1,"-"
"37018","NW_016094281.1",1084729,1084729,1,"-"
"37019","NW_016094972.1",78520,78520,1,"-"
"37020","NW_016096000.1",13384,13384,1,"-"
"37021","NW_016094241.1",466014,466014,1,"-"
"37022","NW_016094263.1",761126,761126,1,"-"
"37023","NW_016094328.1",306528,306528,1,"-"
"37024","NW_016095643.1",733,733,1,"+"
"37025","NW_016094252.1",5617788,5617788,1,"+"
"37026","NW_016094969.1",47557,47557,1,"-"
"37027","NW_016094287.1",568025,568025,1,"-"
"37028","NW_016094807.1",20388,20388,1,"-"
"37029","NW_016094253.1",4468681,4468681,1,"-"
"37030","NW_016094268.1",1382771,1382771,1,"+"
"37031","NW_016094317.1",554390,554390,1,"+"
"37032","NW_016094438.1",410719,410719,1,"+"
"37033","NW_016094474.1",406926,406926,1,"-"
"37034","NW_016094271.1",330114,330114,1,"+"
"37035","NW_016094240.1",1694025,1694025,1,"-"
"37036","NW_016094402.1",983483,983483,1,"+"
"37037","NW_016094345.1",1342835,1342835,1,"-"
"37038","NW_016094488.1",467136,467136,1,"+"
"37039","NW_016094581.1",61138,61138,1,"-"
"37040","NW_016094241.1",120388,120388,1,"-"
"37041","NW_016094284.1",1012072,1012072,1,"+"
"37042","NW_016095429.1",9086,9086,1,"-"
"37043","NW_016094250.1",2513957,2513957,1,"-"
"37044","NW_016094242.1",3732434,3732434,1,"+"
"37045","NW_016095624.1",1841,1841,1,"-"
"37046","NW_016094272.1",2743878,2743878,1,"+"
"37047","NW_016094388.1",1013329,1013329,1,"-"
"37048","NW_016094308.1",2090736,2090736,1,"-"
"37049","NW_016094248.1",1355648,1355648,1,"-"
"37050","NW_016094253.1",4851157,4851157,1,"+"
"37051","NW_016094548.1",279698,279698,1,"+"
"37052","NW_016094294.1",1466252,1466252,1,"+"
"37053","NW_016095048.1",67049,67049,1,"+"
"37054","NW_016094327.1",550248,550248,1,"-"
"37055","NW_016094386.1",6542,6542,1,"+"
"37056","NW_016094349.1",1386639,1386639,1,"+"
"37057","NW_016094327.1",871833,871833,1,"+"
"37058","NW_016094289.1",1360864,1360864,1,"-"
"37059","NW_016094250.1",5745502,5745502,1,"+"
"37060","NW_016094329.1",1064709,1064709,1,"-"
"37061","NW_016094250.1",3590452,3590452,1,"-"
"37062","NW_016094242.1",9593266,9593266,1,"-"
"37063","NW_016094261.1",2506102,2506102,1,"-"
"37064","NW_016095100.1",18126,18126,1,"+"
"37065","NW_016094411.1",888395,888395,1,"-"
"37066","NW_016094468.1",389848,389848,1,"-"
"37067","NW_016094326.1",226804,226804,1,"+"
"37068","NW_016094300.1",1083575,1083575,1,"+"
"37069","NW_016094293.1",2007855,2007855,1,"+"
"37070","NW_016094370.1",172618,172618,1,"-"
"37071","NW_016094312.1",670485,670485,1,"-"
"37072","NW_016094244.1",6207715,6207715,1,"+"
"37073","NW_016094387.1",414189,414189,1,"-"
"37074","NW_016094244.1",6641005,6641005,1,"-"
"37075","NW_016094246.1",2670377,2670377,1,"-"
"37076","NW_016094253.1",4756639,4756639,1,"+"
"37077","NW_016094618.1",279406,279406,1,"-"
"37078","NW_016094571.1",320094,320094,1,"+"
"37079","NW_016094252.1",789376,789376,1,"-"
"37080","NW_016094336.1",968287,968287,1,"+"
"37081","NW_016094265.1",4249368,4249368,1,"+"
"37082","NW_016094269.1",1208714,1208714,1,"-"
"37083","NW_016094277.1",1494598,1494598,1,"-"
"37084","NW_016094313.1",143412,143412,1,"-"
"37085","NW_016094341.1",1080362,1080362,1,"-"
"37086","NW_016094318.1",209701,209701,1,"-"
"37087","NW_016094275.1",1006139,1006139,1,"-"
"37088","NW_016094242.1",4599319,4599319,1,"-"
"37089","NW_016094241.1",9262609,9262609,1,"+"
"37090","NW_016094340.1",1573275,1573275,1,"-"
"37091","NW_016094241.1",4960020,4960020,1,"+"
"37092","NW_016095263.1",23373,23373,1,"+"
"37093","NW_016094398.1",31121,31121,1,"+"
"37094","NW_016094620.1",86886,86886,1,"+"
"37095","NW_016094712.1",137061,137061,1,"+"
"37096","NW_016094612.1",290102,290102,1,"+"
"37097","NW_016094447.1",540311,540311,1,"-"
"37098","NW_016094356.1",1337443,1337443,1,"-"
"37099","NW_016094699.1",130773,130773,1,"+"
"37100","NW_016094456.1",270165,270165,1,"+"
"37101","NW_016094272.1",434613,434613,1,"+"
"37102","NW_016095725.1",8383,8383,1,"+"
"37103","NW_016094250.1",2594798,2594798,1,"+"
"37104","NW_016094481.1",197417,197417,1,"+"
"37105","NW_016094269.1",2257549,2257549,1,"+"
"37106","NW_016094365.1",1129500,1129500,1,"+"
"37107","NW_016094594.1",79807,79807,1,"-"
"37108","NW_016094272.1",9644,9644,1,"+"
"37109","NW_016095865.1",9977,9977,1,"+"
"37110","NW_016094245.1",5050096,5050096,1,"+"
"37111","NW_016097204.1",1535,1535,1,"+"
"37112","NW_016094344.1",862279,862279,1,"+"
"37113","NW_016094271.1",2754419,2754419,1,"-"
"37114","NW_016094747.1",124305,124305,1,"+"
"37115","NW_016094539.1",244124,244124,1,"+"
"37116","NW_016094253.1",3784393,3784393,1,"-"
"37117","NW_016094288.1",2945704,2945704,1,"+"
"37118","NW_016094263.1",117788,117788,1,"+"
"37119","NW_016094252.1",2099997,2099997,1,"-"
"37120","NW_016094314.1",1256976,1256976,1,"-"
"37121","NW_016094244.1",4589686,4589686,1,"-"
"37122","NW_016094240.1",6024535,6024535,1,"+"
"37123","NW_016094369.1",724577,724577,1,"-"
"37124","NW_016094261.1",788174,788174,1,"+"
"37125","NW_016094374.1",569044,569044,1,"+"
"37126","NW_016094363.1",856350,856350,1,"+"
"37127","NW_016094253.1",2698347,2698347,1,"-"
"37128","NW_016094254.1",5104277,5104277,1,"-"
"37129","NW_016094246.1",4196589,4196589,1,"-"
"37130","NW_016094322.1",959399,959399,1,"-"
"37131","NW_016094462.1",243747,243747,1,"+"
"37132","NW_016094396.1",304431,304431,1,"+"
"37133","NW_016096369.1",7225,7225,1,"+"
"37134","NW_016094342.1",1372248,1372248,1,"-"
"37135","NW_016094345.1",442022,442022,1,"-"
"37136","NW_016094456.1",372862,372862,1,"+"
"37137","NW_016094313.1",2124996,2124996,1,"-"
"37138","NW_016094262.1",2191412,2191412,1,"-"
"37139","NW_016094340.1",868819,868819,1,"-"
"37140","NW_016094414.1",926241,926241,1,"-"
"37141","NW_016094459.1",326385,326385,1,"+"
"37142","NW_016094401.1",547316,547316,1,"-"
"37143","NW_016094259.1",1465951,1465951,1,"-"
"37144","NW_016096039.1",4919,4919,1,"+"
"37145","NW_016094255.1",671582,671582,1,"+"
"37146","NW_016094284.1",2639292,2639292,1,"+"
"37147","NW_016094259.1",2935580,2935580,1,"-"
"37148","NW_016094417.1",339747,339747,1,"+"
"37149","NW_016094246.1",2001807,2001807,1,"-"
"37150","NW_016095679.1",503,503,1,"+"
"37151","NW_016094254.1",4182389,4182389,1,"+"
"37152","NW_016094474.1",309845,309845,1,"+"
"37153","NW_016094558.1",128609,128609,1,"+"
"37154","NW_016094421.1",616124,616124,1,"-"
"37155","NW_016094557.1",379418,379418,1,"-"
"37156","NW_016094273.1",840327,840327,1,"+"
"37157","NW_016095026.1",45745,45745,1,"+"
"37158","NW_016094835.1",108737,108737,1,"+"
"37159","NW_016095247.1",22452,22452,1,"-"
"37160","NW_016094244.1",4467044,4467044,1,"-"
"37161","NW_016094430.1",345401,345401,1,"+"
"37162","NW_016094293.1",779408,779408,1,"-"
"37163","NW_016094310.1",966913,966913,1,"+"
"37164","NW_016094322.1",850937,850937,1,"-"
"37165","NW_016094816.1",34459,34459,1,"+"
"37166","NW_016095224.1",34244,34244,1,"+"
"37167","NW_016094252.1",3066932,3066932,1,"+"
"37168","NW_016094286.1",1457590,1457590,1,"+"
"37169","NW_016094368.1",414287,414287,1,"-"
"37170","NW_016094393.1",997625,997625,1,"-"
"37171","NW_016094461.1",58139,58139,1,"-"
"37172","NW_016094283.1",2696804,2696804,1,"-"
"37173","NW_016094332.1",1467842,1467842,1,"+"
"37174","NW_016094290.1",1976695,1976695,1,"+"
"37175","NW_016094243.1",6397607,6397607,1,"-"
"37176","NW_016094310.1",267782,267782,1,"-"
"37177","NW_016094366.1",1127673,1127673,1,"+"
"37178","NW_016094244.1",4828484,4828484,1,"-"
"37179","NW_016094299.1",1312822,1312822,1,"+"
"37180","NW_016094304.1",1137105,1137105,1,"+"
"37181","NW_016095258.1",3430,3430,1,"+"
"37182","NW_016094448.1",474188,474188,1,"-"
"37183","NW_016094243.1",7967085,7967085,1,"-"
"37184","NW_016094268.1",717370,717370,1,"+"
"37185","NW_016094335.1",521480,521480,1,"-"
"37186","NW_016094317.1",524831,524831,1,"-"
"37187","NW_016094387.1",127231,127231,1,"-"
"37188","NW_016094246.1",4028408,4028408,1,"-"
"37189","NW_016094287.1",1337173,1337173,1,"-"
"37190","NW_016094255.1",2714351,2714351,1,"-"
"37191","NW_016095812.1",7352,7352,1,"+"
"37192","NW_016094263.1",221957,221957,1,"+"
"37193","NW_016094394.1",946772,946772,1,"-"
"37194","NW_016094259.1",2264644,2264644,1,"+"
"37195","NW_016094291.1",742119,742119,1,"+"
"37196","NW_016094245.1",2396659,2396659,1,"+"
"37197","NW_016094371.1",66375,66375,1,"-"
"37198","NW_016094549.1",180066,180066,1,"+"
"37199","NW_016094305.1",2231589,2231589,1,"+"
"37200","NW_016094320.1",1916732,1916732,1,"+"
"37201","NC_003290.1",8333,8333,1,"+"
"37202","NW_016094987.1",17878,17878,1,"+"
"37203","NW_016094298.1",226684,226684,1,"+"
"37204","NW_016094362.1",1188639,1188639,1,"-"
"37205","NW_016094244.1",5284594,5284594,1,"-"
"37206","NW_016094295.1",1020388,1020388,1,"+"
"37207","NW_016094428.1",711109,711109,1,"+"
"37208","NW_016094354.1",92648,92648,1,"-"
"37209","NW_016094431.1",704952,704952,1,"-"
"37210","NW_016094334.1",1750012,1750012,1,"-"
"37211","NW_016094278.1",1836148,1836148,1,"+"
"37212","NW_016094423.1",496538,496538,1,"+"
"37213","NW_016094284.1",2445367,2445367,1,"-"
"37214","NW_016096356.1",2700,2700,1,"+"
"37215","NW_016094245.1",1363050,1363050,1,"+"
"37216","NW_016094411.1",68694,68694,1,"+"
"37217","NW_016094252.1",4564735,4564735,1,"-"
"37218","NW_016094270.1",3395381,3395381,1,"+"
"37219","NW_016094368.1",92328,92328,1,"+"
"37220","NW_016094300.1",1581757,1581757,1,"-"
"37221","NW_016094278.1",474206,474206,1,"-"
"37222","NW_016094243.1",2117236,2117236,1,"-"
"37223","NW_016094270.1",4130904,4130904,1,"+"
"37224","NW_016094330.1",329058,329058,1,"+"
"37225","NW_016094270.1",2626785,2626785,1,"-"
"37226","NW_016094855.1",7033,7033,1,"+"
"37227","NW_016094426.1",708214,708214,1,"-"
"37228","NW_016094255.1",2039909,2039909,1,"-"
"37229","NW_016094489.1",68286,68286,1,"-"
"37230","NW_016095233.1",7881,7881,1,"-"
"37231","NW_016094300.1",1484515,1484515,1,"-"
"37232","NW_016096070.1",6318,6318,1,"+"
"37233","NW_016094240.1",6018107,6018107,1,"-"
"37234","NW_016094245.1",188569,188569,1,"-"
"37235","NW_016094338.1",1042636,1042636,1,"-"
"37236","NW_016094241.1",6023559,6023559,1,"+"
"37237","NW_016094279.1",2084026,2084026,1,"+"
"37238","NW_016094297.1",165186,165186,1,"-"
"37239","NW_016094270.1",239721,239721,1,"+"
"37240","NW_016094266.1",3858234,3858234,1,"+"
"37241","NW_016094429.1",114798,114798,1,"+"
"37242","NW_016094241.1",4922983,4922983,1,"+"
"37243","NW_016094327.1",591221,591221,1,"-"
"37244","NW_016094268.1",769397,769397,1,"+"
"37245","NW_016094243.1",8282539,8282539,1,"+"
"37246","NW_016094247.1",3423171,3423171,1,"-"
"37247","NW_016094788.1",160657,160657,1,"-"
"37248","NW_016094321.1",291432,291432,1,"-"
"37249","NW_016094473.1",80793,80793,1,"+"
"37250","NW_016094565.1",195647,195647,1,"+"
"37251","NW_016094393.1",827586,827586,1,"+"
"37252","NW_016094476.1",454409,454409,1,"-"
"37253","NW_016094629.1",277091,277091,1,"+"
"37254","NW_016094405.1",496646,496646,1,"-"
"37255","NW_016094577.1",260699,260699,1,"-"
"37256","NW_016094241.1",4266262,4266262,1,"+"
"37257","NW_016094253.1",2303491,2303491,1,"+"
"37258","NW_016094240.1",7322074,7322074,1,"-"
"37259","NW_016094283.1",8002,8002,1,"+"
"37260","NW_016094552.1",193113,193113,1,"+"
"37261","NW_016094240.1",9657587,9657587,1,"-"
"37262","NW_016094259.1",1073054,1073054,1,"-"
"37263","NW_016094286.1",2106252,2106252,1,"-"
"37264","NW_016094360.1",1123464,1123464,1,"+"
"37265","NW_016094272.1",3987223,3987223,1,"+"
"37266","NW_016094367.1",774972,774972,1,"+"
"37267","NW_016094319.1",595214,595214,1,"-"
"37268","NW_016094311.1",417163,417163,1,"+"
"37269","NW_016094434.1",660284,660284,1,"-"
"37270","NW_016094542.1",350662,350662,1,"-"
"37271","NW_016094468.1",240761,240761,1,"-"
"37272","NW_016094316.1",1617472,1617472,1,"-"
"37273","NW_016094411.1",665883,665883,1,"+"
"37274","NW_016094254.1",3425438,3425438,1,"+"
"37275","NW_016094371.1",1107956,1107956,1,"+"
"37276","NW_016094384.1",157053,157053,1,"-"
"37277","NW_016094283.1",2339099,2339099,1,"+"
"37278","NW_016094287.1",964006,964006,1,"+"
"37279","NW_016094244.1",832031,832031,1,"-"
"37280","NW_016094252.1",6436972,6436972,1,"-"
"37281","NW_016094364.1",452870,452870,1,"-"
"37282","NW_016094353.1",883574,883574,1,"-"
"37283","NW_016094300.1",2101078,2101078,1,"+"
"37284","NW_016094555.1",59258,59258,1,"-"
"37285","NW_016094298.1",1773598,1773598,1,"-"
"37286","NW_016094243.1",1502871,1502871,1,"-"
"37287","NW_016094670.1",56450,56450,1,"+"
"37288","NW_016095314.1",22421,22421,1,"-"
"37289","NW_016094424.1",351057,351057,1,"+"
"37290","NW_016094245.1",3748487,3748487,1,"-"
"37291","NW_016094474.1",30324,30324,1,"-"
"37292","NW_016094261.1",2704276,2704276,1,"+"
"37293","NW_016094606.1",297454,297454,1,"-"
"37294","NW_016094284.1",335034,335034,1,"+"
"37295","NW_016094556.1",109181,109181,1,"-"
"37296","NW_016094241.1",30131,30131,1,"-"
"37297","NW_016094274.1",3287714,3287714,1,"+"
"37298","NW_016094377.1",243248,243248,1,"+"
"37299","NW_016094251.1",2029288,2029288,1,"-"
"37300","NW_016094248.1",1496774,1496774,1,"+"
"37301","NW_016094604.1",64570,64570,1,"+"
"37302","NW_016094325.1",1019128,1019128,1,"-"
"37303","NW_016094459.1",303463,303463,1,"-"
"37304","NW_016094257.1",3979541,3979541,1,"-"
"37305","NW_016094277.1",1932953,1932953,1,"-"
"37306","NW_016094248.1",2631371,2631371,1,"-"
"37307","NW_016094753.1",13013,13013,1,"+"
"37308","NW_016094421.1",535611,535611,1,"-"
"37309","NW_016094260.1",898667,898667,1,"+"
"37310","NW_016094623.1",260829,260829,1,"+"
"37311","NW_016095021.1",44853,44853,1,"-"
"37312","NW_016094380.1",1037103,1037103,1,"+"
"37313","NW_016094421.1",56036,56036,1,"-"
"37314","NW_016094274.1",1531061,1531061,1,"-"
"37315","NW_016094542.1",346898,346898,1,"-"
"37316","NW_016094259.1",1431235,1431235,1,"-"
"37317","NW_016094241.1",5685308,5685308,1,"-"
"37318","NW_016094369.1",646324,646324,1,"+"
"37319","NW_016094307.1",842408,842408,1,"-"
"37320","NW_016094313.1",897229,897229,1,"-"
"37321","NW_016094277.1",954009,954009,1,"-"
"37322","NW_016094279.1",3400326,3400326,1,"+"
"37323","NW_016094240.1",2911734,2911734,1,"-"
"37324","NW_016094744.1",37659,37659,1,"-"
"37325","NW_016094242.1",6536586,6536586,1,"-"
"37326","NW_016094345.1",492603,492603,1,"-"
"37327","NW_016094244.1",8698438,8698438,1,"+"
"37328","NW_016094369.1",794614,794614,1,"-"
"37329","NW_016094402.1",891306,891306,1,"+"
"37330","NW_016094282.1",2521796,2521796,1,"+"
"37331","NW_016094262.1",2842261,2842261,1,"+"
"37332","NW_016094296.1",507811,507811,1,"-"
"37333","NW_016094310.1",527274,527274,1,"-"
"37334","NW_016094492.1",132191,132191,1,"-"
"37335","NW_016094962.1",14246,14246,1,"+"
"37336","NW_016094350.1",1531976,1531976,1,"+"
"37337","NW_016094250.1",266851,266851,1,"-"
"37338","NW_016094280.1",115482,115482,1,"+"
"37339","NW_016094391.1",646174,646174,1,"-"
"37340","NW_016094241.1",2837751,2837751,1,"+"
"37341","NW_016094242.1",2581111,2581111,1,"+"
"37342","NW_016094259.1",4716928,4716928,1,"-"
"37343","NW_016094247.1",6124366,6124366,1,"+"
"37344","NW_016094255.1",3017267,3017267,1,"-"
"37345","NW_016094353.1",1284894,1284894,1,"+"
"37346","NW_016094261.1",1252665,1252665,1,"-"
"37347","NW_016094508.1",472893,472893,1,"-"
"37348","NW_016094372.1",479668,479668,1,"-"
"37349","NW_016094294.1",2943163,2943163,1,"-"
"37350","NW_016094258.1",1596833,1596833,1,"-"
"37351","NW_016094336.1",1239774,1239774,1,"+"
"37352","NW_016094259.1",641689,641689,1,"-"
"37353","NW_016094323.1",943118,943118,1,"-"
"37354","NW_016094588.1",55268,55268,1,"-"
"37355","NW_016094593.1",276348,276348,1,"-"
"37356","NW_016094277.1",454081,454081,1,"+"
"37357","NW_016094299.1",1387172,1387172,1,"+"
"37358","NW_016094323.1",1083301,1083301,1,"-"
"37359","NW_016094254.1",2449175,2449175,1,"+"
"37360","NW_016094259.1",2092820,2092820,1,"-"
"37361","NW_016094300.1",348572,348572,1,"-"
"37362","NW_016094343.1",73787,73787,1,"-"
"37363","NW_016094308.1",470459,470459,1,"-"
"37364","NW_016094276.1",2272268,2272268,1,"-"
"37365","NW_016094905.1",93109,93109,1,"-"
"37366","NW_016094254.1",5303619,5303619,1,"-"
"37367","NW_016094247.1",1695097,1695097,1,"+"
"37368","NW_016094516.1",329630,329630,1,"-"
"37369","NW_016094674.1",209812,209812,1,"-"
"37370","NW_016094247.1",1642856,1642856,1,"-"
"37371","NW_016094408.1",81922,81922,1,"+"
"37372","NW_016094262.1",2018356,2018356,1,"-"
"37373","NW_016094251.1",5503901,5503901,1,"-"
"37374","NW_016094268.1",154456,154456,1,"+"
"37375","NW_016094272.1",2987390,2987390,1,"+"
"37376","NW_016094787.1",108792,108792,1,"+"
"37377","NW_016094432.1",679539,679539,1,"+"
"37378","NW_016094261.1",47812,47812,1,"-"
"37379","NW_016094325.1",1305120,1305120,1,"+"
"37380","NW_016094264.1",2773151,2773151,1,"+"
"37381","NW_016094272.1",1017963,1017963,1,"+"
"37382","NW_016094245.1",1124514,1124514,1,"-"
"37383","NW_016094264.1",2792704,2792704,1,"+"
"37384","NW_016094240.1",6024991,6024991,1,"-"
"37385","NW_016094243.1",7706207,7706207,1,"+"
"37386","NW_016094345.1",499147,499147,1,"-"
"37387","NW_016094270.1",619517,619517,1,"+"
"37388","NW_016094300.1",1572560,1572560,1,"-"
"37389","NW_016094250.1",3386479,3386479,1,"+"
"37390","NW_016094247.1",1196105,1196105,1,"-"
"37391","NW_016094366.1",753951,753951,1,"+"
"37392","NW_016094426.1",49542,49542,1,"-"
"37393","NW_016094273.1",35025,35025,1,"+"
"37394","NW_016094357.1",887202,887202,1,"-"
"37395","NW_016094280.1",1043436,1043436,1,"-"
"37396","NW_016094343.1",552783,552783,1,"-"
"37397","NW_016094275.1",3899165,3899165,1,"+"
"37398","NW_016096324.1",8053,8053,1,"-"
"37399","NW_016094589.1",64180,64180,1,"-"
"37400","NW_016094298.1",1621915,1621915,1,"+"
"37401","NW_016094506.1",152950,152950,1,"+"
"37402","NW_016094336.1",428065,428065,1,"+"
"37403","NW_016094246.1",6674496,6674496,1,"+"
"37404","NW_016094400.1",110179,110179,1,"-"
"37405","NW_016095745.1",15770,15770,1,"+"
"37406","NW_016094415.1",27922,27922,1,"-"
"37407","NW_016094241.1",8236154,8236154,1,"+"
"37408","NW_016094386.1",40791,40791,1,"+"
"37409","NW_016094310.1",961107,961107,1,"+"
"37410","NW_016094276.1",121993,121993,1,"+"
"37411","NW_016095308.1",6703,6703,1,"-"
"37412","NW_016094309.1",250214,250214,1,"+"
"37413","NW_016094252.1",1692859,1692859,1,"+"
"37414","NW_016094279.1",2553104,2553104,1,"+"
"37415","NW_016094565.1",96689,96689,1,"-"
"37416","NW_016094255.1",4009421,4009421,1,"+"
"37417","NW_016094700.1",154637,154637,1,"+"
"37418","NW_016094535.1",147981,147981,1,"+"
"37419","NW_016094280.1",3538081,3538081,1,"+"
"37420","NW_016094369.1",649997,649997,1,"+"
"37421","NW_016094293.1",1070881,1070881,1,"-"
"37422","NW_016094378.1",604696,604696,1,"-"
"37423","NW_016094295.1",2526042,2526042,1,"+"
"37424","NW_016094405.1",618491,618491,1,"+"
"37425","NW_016094289.1",1146793,1146793,1,"+"
"37426","NW_016094265.1",366504,366504,1,"-"
"37427","NW_016094263.1",1408440,1408440,1,"+"
"37428","NW_016094740.1",77426,77426,1,"+"
"37429","NW_016094569.1",110670,110670,1,"+"
"37430","NW_016094873.1",42667,42667,1,"+"
"37431","NW_016095666.1",12999,12999,1,"-"
"37432","NW_016094404.1",107646,107646,1,"+"
"37433","NW_016094245.1",7063675,7063675,1,"-"
"37434","NW_016094318.1",1018947,1018947,1,"-"
"37435","NW_016095048.1",8183,8183,1,"+"
"37436","NW_016094271.1",1796741,1796741,1,"+"
"37437","NW_016094315.1",640604,640604,1,"-"
"37438","NW_016094450.1",371686,371686,1,"-"
"37439","NW_016094331.1",269780,269780,1,"-"
"37440","NW_016094421.1",105942,105942,1,"-"
"37441","NW_016094584.1",39161,39161,1,"+"
"37442","NW_016094622.1",276121,276121,1,"-"
"37443","NW_016094512.1",87604,87604,1,"-"
"37444","NW_016094275.1",1644901,1644901,1,"-"
"37445","NW_016094408.1",436284,436284,1,"-"
"37446","NW_016094400.1",566232,566232,1,"-"
"37447","NW_016094383.1",200036,200036,1,"-"
"37448","NW_016094250.1",2594932,2594932,1,"+"
"37449","NW_016094394.1",618056,618056,1,"-"
"37450","NW_016094248.1",4381293,4381293,1,"-"
"37451","NW_016094279.1",3375379,3375379,1,"-"
"37452","NW_016094622.1",6508,6508,1,"-"
"37453","NW_016094289.1",1559956,1559956,1,"-"
"37454","NW_016094762.1",50337,50337,1,"-"
"37455","NW_016094260.1",4098500,4098500,1,"+"
"37456","NW_016094315.1",139168,139168,1,"+"
"37457","NW_016094269.1",3522327,3522327,1,"+"
"37458","NW_016094303.1",802698,802698,1,"-"
"37459","NW_016094264.1",913088,913088,1,"+"
"37460","NW_016094296.1",553376,553376,1,"-"
"37461","NW_016094251.1",6292520,6292520,1,"-"
"37462","NW_016096049.1",10344,10344,1,"+"
"37463","NW_016094252.1",5999771,5999771,1,"+"
"37464","NW_016094608.1",166610,166610,1,"-"
"37465","NW_016094255.1",2908410,2908410,1,"-"
"37466","NW_016094263.1",4348108,4348108,1,"-"
"37467","NW_016094245.1",2533595,2533595,1,"+"
"37468","NW_016096934.1",4641,4641,1,"+"
"37469","NW_016094346.1",400089,400089,1,"+"
"37470","NW_016094398.1",337243,337243,1,"+"
"37471","NW_016094345.1",464491,464491,1,"+"
"37472","NW_016094246.1",3292471,3292471,1,"-"
"37473","NW_016094257.1",1318788,1318788,1,"-"
"37474","NW_016094485.1",498183,498183,1,"+"
"37475","NW_016094241.1",11306948,11306948,1,"+"
"37476","NW_016094535.1",148362,148362,1,"-"
"37477","NW_016094316.1",1855257,1855257,1,"+"
"37478","NW_016094302.1",2242344,2242344,1,"-"
"37479","NW_016094260.1",1772977,1772977,1,"+"
"37480","NW_016094272.1",2710166,2710166,1,"-"
"37481","NW_016094240.1",10723444,10723444,1,"+"
"37482","NW_016094268.1",1782816,1782816,1,"+"
"37483","NW_016094259.1",4716419,4716419,1,"+"
"37484","NW_016094321.1",880413,880413,1,"-"
"37485","NW_016094249.1",1415082,1415082,1,"-"
"37486","NW_016094256.1",2424492,2424492,1,"-"
"37487","NW_016094797.1",147360,147360,1,"-"
"37488","NW_016097022.1",2847,2847,1,"-"
